cluster,FEPA
Pt1Cd1N2-,-2.9330
Pt1Cd1N2+,-3.3365
Pt1Cd1O1C1,-3.7365
Pt1Cd1O1N1-,-2.5703
Pt1Cd1O1,-1.6647
Pt1Cd1O1+,-2.0633
Pt1Cd1O2,-2.4193
Pt1Cd1O2-,-2.6323
Pt1Cd1O2+,-2.5453
Pt1Cd1S1C1,-3.0468
Pt1Cd1S1C1-,-2.8858
Pt1Cd1S1C1+,-3.3785
Pt1Cd1S1N1,-2.1913
Pt1Cd1S1N1-,-2.3633
Pt1Cd1S1O1,-2.2299
Pt1Cd1S1O1-,-2.4745
Pt1Cd1S1,-1.7165
Pt1Cd1S1+,-2.1830
Pt1Cd1S2,-2.1286
Pt1Cd1S2-,-2.3808
Pt1Cd1S2+,-2.5510
Pt1Co1C1,-3.2906
Pt1Co1C1-,-3.1875
Pt1Co1C1+,-2.9572
Pt1Co1C2,-4.1092
Pt1Co1C2-,-4.0613
Pt1Co1C2+,-3.8778
Pt1Co1N1C1,-4.0211
Pt1Co1N1C1-,-4.2243
Pt1Co1N1,-2.7548
Pt1Co1N1-,-2.6495
Pt1Co1N1+,-2.5484
Pt1Co1N2-,-3.7034
Pt1Co1N2+,-3.4128
Pt1Co1O1C1,-4.2170
Pt1Co1O1C1-,-4.2338
Pt1Co1O1N1,-3.3221
Pt1Co1O1N1-,-3.3842
Pt1Co1O1,-2.8190
Pt1Co1O1-,-3.0961
Pt1Co1O1+,-2.5173
Pt1Co1O2-,-3.4248
Pt1Co1O2+,-2.8685
Pt1Co1S1C1,-3.6051
Pt1Co1S1C1-,-3.6470
Pt1Co1S1N1,-3.1691
Pt1Co1S1N1-,-3.2628
Pt1Co1S1O1,-3.2315
Pt1Co1S1O1-,-3.3998
Pt1Co1S1,-2.7978
Pt1Co1S1-,-2.6695
Pt1Co1S1+,-2.5951
Pt1Co1S2,-3.2313
Pt1Co1S2-,-3.2823
Pt1Co1S2+,-2.9559
Pt1Cr1C1,-2.7492
Pt1Cr1C1-,-2.5891
Pt1Cr1C1+,-2.8755
Pt1Cr1C2,-3.8269
Pt1Cr1C2-,-3.7337
Pt1Cr1N1C1,-3.7955
Pt1Cr1N1C1-,-3.8375
Pt1Cr1N1,-2.4584
Pt1Cr1N1-,-2.3055
Pt1Cr1N1+,-2.4094
Pt1Cr1N2,-3.3380
Pt1Cr1N2-,-3.3250
Pt1Cr1O1C1,-3.8446
Pt1Cr1O1C1-,-3.7972
Pt1Cr1O1N1,-3.1231
Pt1Cr1O1N1-,-3.2478
Pt1Cr1O1-,-2.9401
Pt1Cr1O1+,-2.5063
Pt1Cr1O2,-3.3567
Pt1Cr1O2-,-3.7046
Pt1Cr1O2+,-2.9634
Pt1Cr1S1C1,-3.2699
Pt1Cr1S1C1-,-3.1828
Pt1Cr1S1N1,-2.8984
Pt1Cr1S1O1,-3.2065
Pt1Cr1S1O1-,-3.3399
Pt1Cr1S1,-2.4340
Pt1Cr1S1+,-2.4222
Pt1Cr1S2,-2.9142
Pt1Cr1S2-,-3.0222
Pt1Cr1S2+,-2.7405
Pt1Cu1C1,-2.8186
Pt1Cu1C2,-3.6564
Pt1Cu1C2-,-3.7536
Pt1Cu1N1C1,-3.8097
Pt1Cu1N1,-2.2198
Pt1Cu1N1-,-2.1544
Pt1Cu1N1+,-2.1369
Pt1Cu1N2,-3.3030
Pt1Cu1N2-,-3.4060
Pt1Cu1N2+,-3.3394
Pt1Cu1O1C1,-3.9158
Pt1Cu1O1C1-,-4.0504
Pt1Cu1O1N1,-3.0220
Pt1Cu1O1N1-,-2.9070
Pt1Cu1O1,-2.2493
Pt1Cu1O1-,-2.1690
Pt1Cu1O1+,-2.2299
Pt1Cu1O2,-2.8793
Pt1Cu1O2-,-2.9789
Pt1Cu1O2+,-2.7896
Pt2,-1.7243
Pt1Cu1S1C1,-3.2477
Pt1Cu1S1N1,-2.6901
Pt1Cu1S1N1-,-2.7489
Pt1Cu1S1O1-,-2.9418
Pt1Cu1S1,-2.3394
Pt1Cu1S1-,-2.2992
Pt1Cu1S1+,-2.3655
Pt1Cu1S2,-2.7905
Pt1Cu1S2-,-2.8719
Pt1Cu1S2+,-2.6534
Pt1Fe1C1,-3.0294
Pt1Fe1C1+,-3.4081
Pt1Fe1C2,-3.9440
Pt1Fe1C2-,-3.8536
Pt1Fe1N1C1,-3.8727
Pt1Fe1N1C1-,-4.0891
Pt1Fe1N1,-2.5430
Pt1Fe1N1-,-2.4097
Pt1Fe1N1+,-2.7869
Pt1Fe1N2,-3.5170
Pt1Fe1N2-,-3.4816
Pt1Fe1O1C1-,-4.0184
Pt1Fe1O1N1,-3.1871
Pt1Fe1O1N1-,-3.2757
Pt1Fe1O1,-2.7288
Pt1Fe1O1+,-2.7807
Pt1Fe1O2,-3.2035
Pt1Fe1O2-,-3.3347
Pt1Fe1O2+,-3.0862
Pt1Fe1S1C1,-3.3780
Pt1Fe1S1C1-,-3.4599
Pt1Fe1S1O1,-3.1633
Pt1Fe1S1O1-,-3.2798
Pt1Fe1S1,-2.6261
Pt1Fe1S1+,-2.8350
Pt1Fe1S2,-3.0492
Pt1Fe1S2-,-3.1183
Pt1Fe1S2+,-3.0664
Pt1Hf1C1,-3.4565
Pt1Hf1C2,-4.5685
Pt1Hf1C2-,-4.5658
Pt1Hf1C2+,-4.5210
Pt1Hf1N1C1-,-4.5067
Pt1Hf1N1,-3.3507
Pt1Hf1N1+,-3.3019
Pt1Hf1N2-,-3.8604
Pt1Hf1N2+,-4.0047
Pt1Hf1O1C1,-4.3747
Pt1Hf1O1N1,-4.1049
Pt1Hf1O1N1-,-4.0760
Pt1Hf1O1,-4.2697
Pt1Hf1O1+,-3.8400
Pt1Hf1O2,-4.3902
Pt1Hf1O2-,-4.4573
Pt1Hf1O2+,-4.0621
Pt1Hf1S1C1,-3.8872
Pt1Hf1S1C1-,-3.9449
Pt1Hf1S1C1+,-3.7595
Pt1Hf1S1N1,-3.6618
Pt1Hf1S1N1-,-3.7589
Pt1Hf1S1O1,-4.2686
Pt1Hf1S1O1-,-4.2786
Pt1Hf1S1,-3.6615
Pt1Hf1S1+,-3.4031
Pt1Hf1S2,-3.8226
Pt1Hf1S2-,-3.9269
Pt1Hf1S2+,-3.5917
Pt1Hg1,-0.3707
Pt1Hg1-,-0.3784
Pt1Hg1+,-1.1060
Pt1Ir1C1,-3.1277
Pt1Ir1C1+,-3.4712
Pt1Ir1C2,-4.1787
Pt1Ir1C2-,-4.1957
Pt1Ir1C2+,-4.6222
Pt1Ir1N1C1,-3.8930
Pt1Ir1N1C1-,-4.1629
Pt1Ir1N1,-2.8674
Pt1Ir1N1+,-3.0679
Pt1Ir1N2,-3.5593
Pt1Ir1N2-,-3.7283
Pt1Ir1N2+,-3.7281
Pt1Ir1O1N1,-3.3681
Pt1Ir1O1,-2.9976
Pt1Ir1O1+,-3.0065
Pt1Ir1O2,-3.5777
Pt1Ir1O2-,-3.7983
Pt1Ir1O2+,-3.3716
Pt1Ir1S1C1,-3.7174
Pt1Ir1S1N1-,-3.4855
Pt1Ir1S1O1,-3.3768
Pt1Ir1S1O1-,-3.6185
Pt1Ir1S1+,-3.0634
Pt1Ir1S2,-3.1650
Pt1Ir1S2-,-3.3910
Pt1Ir1S2+,-3.3787
Pt1La1C1+,-3.3212
Pt1La1C2,-4.4276
Pt1La1C2-,-4.2768
Pt1La1C2+,-4.4509
Pt1La1N1C1,-4.5508
Pt1La1N1C1-,-4.4023
Pt1La1N1C1+,-4.2983
Pt2-,-1.7116
Pt1La1N1,-3.0985
Pt1La1N1+,-2.9715
Pt1La1N2,-3.9403
Pt1La1N2-,-3.6973
Pt1La1N2+,-3.9463
Pt1La1O1C1,-4.3208
Pt1La1O1C1-,-4.1291
Pt1La1O1N1,-3.6784
Pt1La1O1N1-,-3.5706
Pt1La1O1,-3.5845
Pt1La1O1+,-3.4813
Pt1La1O2-,-3.8495
Pt1La1O2+,-3.7355
Pt1La1S1C1,-3.7026
Pt1La1S1C1-,-3.6118
Pt1La1S1C1+,-3.7490
Pt1La1S1N1-,-3.3216
Pt1La1S1N1+,-3.1730
Pt1La1S1O1,-3.7922
Pt1La1S1O1-,-3.8130
Pt1La1S1,-3.3354
Pt1La1S1+,-3.2586
Pt1La1S2,-3.6502
Pt1La1S2-,-3.5642
Pt1La1S2+,-3.3675
Pt1Mn1C1,-2.8613
Pt1Mn1C1-,-2.7522
Pt1Mn1C1+,-2.8064
Pt1Mn1C2,-3.9123
Pt1Mn1C2-,-3.8231
Pt1Mn1C2+,-3.7340
Pt1Mn1N1C1,-3.8235
Pt1Mn1N1C1-,-4.0030
Pt1Mn1N1,-2.5032
Pt1Mn1N1-,-2.2524
Pt1Mn1N1+,-2.4259
Pt1Mn1N2,-3.4410
Pt1Mn1N2-,-3.3208
Pt1Mn1N2+,-3.3615
Pt1Mn1O1C1,-4.0246
Pt1Mn1O1C1-,-3.7892
Pt1Mn1O1N1,-3.0331
Pt1Mn1O1N1-,-3.2305
Pt1Mn1O1,-2.6383
Pt1Mn1O1-,-2.7847
Pt1Mn1O1+,-2.4474
Pt1Mn1O2,-3.1864
Pt1Mn1O2-,-3.4569
Pt1Mn1O2+,-2.8115
Pt1Mn1S1C1,-3.2951
Pt1Mn1S1C1-,-3.2302
Pt1Mn1S1N1,-2.9126
Pt1Mn1S1N1-,-3.0149
Pt1Mn1S1O1,-3.1029
Pt1Mn1S1O1-,-3.2317
Pt1Mn1S1,-2.5711
Pt1Mn1S1-,-2.4155
Pt1Mn1S1+,-2.4651
Pt1Mn1S2,-2.9723
Pt1Mn1S2-,-3.0307
Pt1Mn1S2+,-2.7934
Pt1Mo1C1,-2.9697
Pt1Mo1C1+,-3.0505
Pt1Mo1C2,-3.9051
Pt1Mo1C2-,-3.8338
Pt1Mo1N1C1,-3.8664
Pt1Mo1N1C1-,-4.0033
Pt1Mo1N1,-3.0061
Pt1Mo1N1+,-2.8380
Pt1Mo1N2,-3.3897
Pt1Mo1N2-,-3.4557
Pt1Mo1N2+,-3.4725
Pt1Mo1O1C1,-3.9598
Pt1Mo1O1C1-,-3.9265
Pt1Mo1O1N1,-3.6172
Pt1Mo1O1N1-,-3.9237
Pt1Mo1O1,-3.3996
Pt1Mo1O1+,-3.1801
Pt1Mo1O2,-4.1348
Pt1Mo1O2-,-4.3620
Pt1Mo1O2+,-3.7905
Pt1Mo1S1C1,-3.3902
Pt1Mo1S1C1-,-3.5353
Pt1Mo1S1N1,-3.4057
Pt1Mo1S1N1-,-3.5780
Pt1Mo1S1O1,-3.6875
Pt1Mo1S1O1-,-3.9722
Pt1Mo1S1,-2.7738
Pt1Mo1S1+,-2.7071
Pt1Mo1S2,-3.2485
Pt1Mo1S2-,-3.5603
Pt1Mo1S2+,-3.1602
Pt1Nb1C1,-3.2991
Pt1Nb1C1+,-3.3437
Pt1Nb1C2,-4.3370
Pt1Nb1C2-,-4.3725
Pt1Nb1C2+,-4.3383
Pt1Nb1N1C1,-4.3131
Pt1Nb1N1C1-,-4.3545
Pt1Nb1N1,-3.6099
Pt1Nb1N1+,-3.3050
Pt1Nb1N2,-3.8810
Pt1Nb1N2-,-3.8104
Pt1Nb1N2+,-3.8980
Pt1Nb1O1C1-,-4.2765
Pt1Nb1O1N1-,-4.1716
Pt1Nb1O1,-4.0892
Pt1Nb1O1+,-3.9577
Pt1Nb1O2-,-4.8471
Pt1Nb1O2+,-4.1997
Pt1Nb1S1C1,-3.7838
Pt1Nb1S1N1,-3.7521
Pt1Nb1S1N1-,-3.8091
Pt1Nb1S1O1-,-4.4518
Pt1Nb1S1,-3.3687
Pt1Nb1S1+,-3.3058
Pt2+,-1.9786
Pt1Nb1S2,-3.6975
Pt1Nb1S2-,-4.0184
Pt1Nb1S2+,-3.5818
Pt1Ni1C1,-3.1614
Pt1Ni1C1-,-3.0390
Pt1Ni1C2,-3.9436
Pt1Ni1C2-,-3.8960
Pt1Ni1C2+,-3.8183
Pt1Ni1N1C1,-3.9117
Pt1Ni1N1,-2.5594
Pt1Ni1N1-,-2.4376
Pt1Ni1N1+,-2.6355
Pt1Ni1N2,-3.5116
Pt1Ni1N2-,-3.5481
Pt1Ni1N2+,-3.4291
Pt1Ni1O1C1,-4.0925
Pt1Ni1O1C1-,-4.0742
Pt1Ni1O1N1-,-3.2317
Pt1Ni1O1,-2.6180
Pt1Ni1O1-,-2.3997
Pt1Ni1O1+,-2.5268
Pt1Ni1O2,-3.0525
Pt1Ni1O2-,-3.1682
Pt1Ni1O2+,-2.8289
Pt1Ni1S1C1,-3.5349
Pt1Ni1S1C1-,-3.4692
Pt1Ni1S1N1,-2.9758
Pt1Ni1S1N1-,-3.0855
Pt1Ni1S1O1,-3.0084
Pt1Ni1S1O1-,-3.1363
Pt1Ni1S1+,-2.6276
Pt1Ni1S2,-3.0288
Pt1Ni1S2-,-3.1263
Pt1Ni1S2+,-2.9485
Pt1Os1C1+,-3.7836
Pt1Os1C2,-4.3893
Pt1Os1C2-,-4.2990
Pt1Os1C2+,-4.5120
Pt1Os1N1C1,-4.0076
Pt1Os1N1C1-,-4.1051
Pt1Os1N1,-3.1969
Pt1Os1N1+,-3.1858
Pt1Os1N2,-3.6187
Pt1Os1N2-,-3.7585
Pt1Os1N2+,-3.7435
Pt1Os1O1C1,-4.2895
Pt1Os1O1C1-,-4.3814
Pt1Os1O1N1,-3.7918
Pt1Os1O1N1-,-4.1271
Pt1Os1O1,-3.3137
Pt1Os1O1+,-3.1750
Pt1Os1O2,-4.0397
Pt1Os1O2+,-3.7669
Pt1Os1S1C1,-3.7424
Pt1Os1S1C1-,-3.9377
Pt1Os1S1N1,-3.5057
Pt1Os1S1N1-,-3.8403
Pt1Os1S1O1,-3.7028
Pt1Os1S1O1-,-3.9478
Pt1Os1S1,-2.8421
Pt1Os1S1+,-2.9597
Pt1Os1S2,-3.3746
Pt1Os1S2-,-3.5998
Pt1Os1S2+,-3.3416
Pt1Pd1C1,-2.8186
Pt1Pd1C1+,-3.2247
Pt1Pd1C2,-3.6638
Pt1Pd1C2-,-3.7392
Pt1Pd1C2+,-3.7909
Pt1Pd1N1C1,-3.7137
Pt1Pd1N1C1-,-3.8002
Pt1Pd1N1,-2.2826
Pt1Pd1N1+,-2.5060
Pt1Pd1N2-,-3.3574
Pt1Pd1N2+,-3.3831
Pt1Pd1O1C1,-4.0599
Pt1Pd1O1C1-,-4.0393
Pt1Pd1O1N1,-2.9703
Pt1Pd1O1N1-,-3.1166
Pt1Pd1O1,-2.2408
Pt1Pd1O1+,-2.3353
Pt1Pd1O2,-2.9144
Pt1Pd1O2-,-3.0549
Pt1Pd1O2+,-2.8102
Pt1Pd1S1N1-,-2.7652
Pt1Pd1S1O1,-2.8425
Pt1Pd1S1,-2.3754
Pt1Pd1S1+,-2.5349
Pt1Pd1S2,-2.7409
Pt1Pd1S2-,-2.9477
Pt1Pd1S2+,-2.8018
Pt1Re1C1,-3.3134
Pt1Re1C1+,-2.7319
Pt1Re1C2,-4.1256
Pt1Re1C2-,-4.0690
Pt1Re1C2+,-3.9901
Pt1Re1N1C1,-3.9500
Pt1Re1N1C1-,-4.1274
Pt1Re1N1,-3.1917
Pt1Re1N1+,-2.9167
Pt1Re1N2-,-3.7009
Pt1Re1N2+,-3.4458
Pt1Re1O1C1-,-4.1006
Pt1Re1O1N1,-3.8580
Pt1Re1O1N1-,-4.1718
Pt1Re1O1,-3.4439
Pt1Re1O1+,-3.1912
Pt1Re1O2,-4.2615
Pt1Re1O2-,-4.4817
Pt1Re1O2+,-3.8584
Pt1Re1S1C1,-3.5623
Pt1Re1S1C1-,-3.7174
Pt1Re1S1N1,-3.4746
Pt1Re1S1N1-,-3.8283
Pt1Re1S1O1-,-4.0738
Pt1Re1S1,-2.8857
Pt1Re1S1+,-2.6520
Pt1Re1S2-,-3.6530
Pt1Rh1C1,-3.0332
Pt1Rh1C1+,-3.5618
Pt1Rh1C2,-3.8667
Pt1Rh1C2+,-4.0833
Pt1Rh1N1C1-,-3.9206
Pt1Rh1N1,-2.6626
Pt1Rh1N2,-3.3692
Pt1Rh1N2-,-3.4929
Pt1Rh1N2+,-3.3164
Pt1Rh1O1C1,-4.1101
Pt1Rh1O1C1-,-4.0882
Pt1Rh1O1N1,-3.0942
Pt1Rh1O1N1-,-3.2343
Pt1Rh1O1+,-2.3799
Pt1Rh1O2,-3.0128
Pt1Rh1O2-,-3.1851
Pt1Rh1S1C1-,-3.5407
Pt1Rh1S1N1,-2.9727
Pt1Rh1S1N1-,-3.0755
Pt1Rh1S1O1-,-3.1641
Pt1Rh1S1,-2.5418
Pt1Rh1S1+,-2.5497
Pt1Rh1S2-,-3.0987
Pt1Rh1S2+,-2.9467
Pt1Ru1C1,-3.4681
Pt1Ru1C2,-4.1831
Pt1Ru1C2-,-4.0130
Pt1Ru1C2+,-4.2472
Pt1Ru1N1C1,-3.8405
Pt1Ru1N1C1-,-4.0550
Pt1Ru1N1,-2.8376
Pt1Ru1N1+,-2.8639
Pt1Ru1N2-,-3.5488
Pt1Ru1N2+,-3.4483
Pt1Ru1O1C1,-4.0974
Pt1Ru1O1C1-,-4.1703
Pt1Ru1O1N1,-3.2904
Pt1Ru1O1N1-,-3.4734
Pt1Ru1O1,-2.5801
Pt1Ru1O1+,-2.6049
Pt1Ru1O2-,-3.7763
Pt1Ru1S1N1,-3.1366
Pt1Ru1S1N1-,-3.2489
Pt1Ru1S1O1-,-3.4915
Pt1Ru1S1,-2.5894
Pt1Ru1S1+,-2.6789
Pt1Ru1S2,-3.1021
Pt1Ru1S2-,-3.1818
Pt1Ru1S2+,-3.1026
Pt1Sc1C1,-3.2202
Pt1Sc1C1+,-3.2016
Pt1Sc1C2,-4.3312
Pt1Sc1C2+,-4.3490
Pt1Sc1N1C1-,-4.3499
Pt1Sc1N1C1+,-4.1723
Pt1Sc1N1,-3.0415
Pt1Sc1N1-,-2.7639
Pt1Sc1N1+,-2.8980
Pt1Sc1N2,-3.8777
Pt1Sc1N2+,-3.8992
Pt1Sc1O1C1,-4.2582
Pt1Sc1O1C1-,-4.0526
Pt1Sc1O1C1+,-4.2606
Pt1Sc1O1N1,-3.6415
Pt1Sc1O1N1-,-3.6370
Pt1Sc1O1N1+,-3.3656
Pt1Sc1O1,-3.5274
Pt1Sc1O1-,-3.6457
Pt1Sc1O1+,-3.3846
Pt1Sc1O2,-3.8063
Pt1Sc1S1C1+,-3.6817
Pt1Sc1S1N1,-3.3294
Pt1Sc1S1N1-,-3.3551
Pt1Sc1S1N1+,-3.2399
Pt1Sc1S1O1,-3.7224
Pt1Sc1S1O1-,-3.9010
Pt1Sc1S1O1+,-3.4620
Pt1Sc1S1,-3.2024
Pt1Sc1S1+,-3.1422
Pt1Sc1S2,-3.5125
Pt1Sc1S2+,-3.2461
Pt1Ta1C1,-3.4502
Pt1Ta1C1+,-3.4286
Pt1Ta1C2,-4.4650
Pt1Ta1C2+,-4.4551
Pt1Ta1N1C1,-4.4393
Pt1Ta1N1,-3.6620
Pt1Ta1N1+,-3.4226
Pt1Ta1N2,-3.9631
Pt1Ta1N2+,-3.9822
Pt1Ta1O1C1,-4.4366
Pt1Ta1O1C1-,-4.4760
Pt1Ta1O1N1,-4.2599
Pt1Ta1O1N1-,-4.3363
Pt1Ta1O1,-4.3249
Pt1Ta1O1+,-4.2300
Pt1Ta1O2,-4.6683
Pt1Ta1O2-,-5.0251
Pt1Ta1O2+,-4.3944
Pt1Ta1S1C1,-3.9355
Pt1Ta1S1C1-,-4.0359
Pt1Ta1S1N1,-3.8168
Pt1Ta1S1N1-,-3.9528
Pt1Ta1S1O1,-4.3488
Pt1Ta1S1O1-,-4.6414
Pt1Ta1S1,-3.6341
Pt1Ta1S1+,-3.5537
Pt1Ta1S2,-3.8644
Pt1Ta1S2-,-4.2127
Pt1Ta1S2+,-3.7885
Pt1Tc1C1,-3.4854
Pt1Tc1C1+,-3.2521
Pt1Tc1C2,-4.1984
Pt1Tc1C2+,-4.0999
Pt1Tc1N1C1,-3.9818
Pt1Tc1N1C1-,-4.1933
Pt1Tc1N1,-3.1669
Pt1Tc1N1+,-2.7899
Pt1Tc1N2,-3.6236
Pt1Tc1N2-,-3.5811
Pt1Tc1N2+,-3.4219
Pt1Tc1O1C1,-4.1206
Pt1Tc1O1C1-,-4.1446
Pt1Tc1O1N1,-3.5915
Pt1Tc1O1N1-,-3.9489
Pt1Tc1O1,-3.2733
Pt1Tc1O1+,-2.8754
Pt1Tc1O2,-3.9612
Pt1Tc1O2-,-4.1722
Pt1Tc1O2+,-3.4249
Pt1Tc1S1C1,-3.5627
Pt1Tc1S1C1-,-3.7368
Pt1Tc1S1N1,-3.4555
Pt1Tc1S1N1-,-3.6534
Pt1Tc1S1O1,-3.5922
Pt1Tc1S1O1-,-3.8260
Pt1Tc1S1,-2.7456
Pt1Tc1S1+,-2.6653
Pt1Tc1S2,-3.2298
Pt1Tc1S2-,-3.4674
Pt1Tc1S2+,-3.1149
Pt1Ti1C1,-3.2307
Pt1Ti1C1-,-3.0074
Pt1Ti1C1+,-3.1180
Pt1Ti1C2,-4.3234
Pt1Ti1C2+,-4.1982
Pt1Ti1N1C1,-4.4059
Pt1Ti1N1C1-,-4.3526
Pt1Ti1N1C1+,-4.0849
Pt1Ti1N1,-3.1894
Pt1Ti1N1-,-3.1551
Pt1Ti1N1+,-2.9803
Pt1Ti1N2,-3.8881
Pt1Ti1N2+,-3.7947
Pt1Ti1O1C1,-4.3056
Pt1Ti1O1C1-,-4.1348
Pt1Ti1O1C1+,-4.1923
Pt1Ti1O1N1,-3.9139
Pt1Ti1O1N1-,-3.9349
Pt1Ti1O1N1+,-3.5058
Pt1Ti1O1,-4.0319
Pt1Ti1O1-,-3.8069
Pt1Ti1O1+,-3.3733
Pt1Ti1O2,-4.2008
Pt1Ti1O2+,-3.6873
Pt1Ti1S1C1,-3.6923
Pt1Ti1S1C1-,-3.6948
Pt1Ti1S1C1+,-3.5916
Pt1Ti1S1N1,-3.4550
Pt1Ti1S1N1+,-3.2815
Pt1Ti1S1O1,-4.0608
Pt1Ti1S1O1-,-4.0637
Pt1Ti1S1O1+,-3.6226
Pt1Ti1S1,-3.3895
Pt1Ti1S1-,-3.3396
Pt1Ti1S1+,-2.9290
Pt1Ti1S2,-3.5741
Pt1Ti1S2+,-3.2187
Pt1V1C1,-3.1464
Pt1V1C1-,-2.9244
Pt1V1C2,-4.2082
Pt1V1C2+,-4.0137
Pt1V1N1C1,-4.1265
Pt1V1N1C1-,-4.2092
Pt1V1N1,-3.1133
Pt1V1N1-,-3.0156
Pt1V1N1+,-2.7486
Pt1V1N2,-3.7261
Pt1V1N2+,-3.5658
Pt1V1O1C1,-4.1477
Pt1V1O1C1-,-3.9846
Pt1V1O1N1-,-3.7687
Pt1V1O1,-3.6502
Pt1V1O1-,-3.5556
Pt1V1O1+,-3.0395
Pt1V1O2,-4.0128
Pt1V1O2+,-3.5237
Pt1V1S1C1,-3.5457
Pt1V1S1C1-,-3.5693
Pt1V1S1N1,-3.4011
Pt1V1S1N1-,-3.4492
Pt1V1S1O1,-3.8240
Pt1V1S1O1-,-3.9785
Pt1V1S1,-3.0213
Pt1V1S1-,-3.0850
Pt1V1S1+,-2.7804
Pt1V1S2,-3.3382
Pt1W1C1,-3.1894
Pt1W1C1+,-3.4399
Pt1W1C2-,-4.2508
Pt1W1C2+,-4.3652
Pt1W1N1C1,-4.1222
Pt1W1N1C1-,-4.2118
Pt1W1N1,-3.4128
Pt1W1N1+,-3.4665
Pt1W1N2,-3.6099
Pt1W1N2-,-3.7899
Pt1W1N2+,-3.8314
Pt1W1O1C1,-4.1526
Pt1W1O1C1-,-4.3034
Pt1W1O1N1,-4.0321
Pt1W1O1N1-,-4.2748
Pt1W1O1+,-3.9255
Pt1W1O2,-4.6006
Pt1W1O2-,-4.8431
Pt1W1O2+,-4.4125
Pt1W1S1C1,-3.6895
Pt1W1S1C1-,-3.8787
Pt1W1S1N1,-3.6549
Pt1W1S1N1-,-3.9185
Pt1W1S1O1,-4.1283
Pt1W1S1O1-,-4.4250
Pt1W1S1,-3.1665
Pt1W1S1+,-3.3250
Pt1W1S2,-3.6611
Pt1W1S2+,-3.6602
Pt1Y1C1,-3.2909
Pt1Y1C1-,-3.0907
Pt1Y1C1+,-3.3543
Pt1Y1C2-,-4.3045
Pt1Y1C2+,-4.5181
Pt1Y1N1C1,-4.5235
Pt1Y1N1C1-,-4.4254
Pt1Y1N1,-3.0365
Pt1Y1N2,-3.8795
Pt1Y1N2+,-4.0072
Pt1Y1O1C1,-4.2987
Pt1Y1O1C1-,-4.1775
Pt1Y1O1N1,-3.6367
Pt1Y1O1N1-,-3.6142
Pt1Y1O1,-3.5394
Pt1Y1O1-,-3.6100
Pt1Y1O1+,-3.5618
Pt1Y1O2-,-3.9044
Pt1Y1O2+,-3.8200
Pt1Y1S1C1,-3.6863
Pt1Y1S1C1-,-3.6477
Pt1Y1S1N1,-3.3559
Pt1Y1S1N1-,-3.3687
Pt1Y1S1O1,-3.7454
Pt1Y1S1O1-,-3.8676
Pt1Y1S1,-3.2602
Pt1Y1S1-,-3.3394
Pt1Y1S1+,-3.3403
Pt1Y1S2,-3.5830
Pt1Y1S2+,-3.4280
Pt1Zn1C1-,-2.2259
Pt1Zn1C1+,-2.8616
Pt1Zn1C2-,-3.3848
Pt1Zn1C2+,-3.5356
Pt1Zn1N1C1,-3.4546
Pt1Zn1N1C1-,-3.6299
Pt1Zn1N1,-1.7589
Pt1Zn1N1-,-1.6858
Pt1Zn1N1+,-2.1040
Pt1Zn1N2,-3.1625
Pt1Zn1N2+,-3.4333
Pt1Zn1O1C1,-3.7991
Pt1Zn1O1N1,-2.6553
Pt1Zn1O1N1-,-2.6098
Pt1Zn1O1,-1.7975
Pt1Zn1O1-,-1.8189
Pt1Zn1O1+,-2.2412
Pt1Zn1O2,-2.4756
Pt1Zn1O2-,-2.6637
Pt1Zn1O2+,-2.5964
Pt1Zn1S1C1,-3.1049
Pt1Zn1S1C1-,-2.9211
Pt1Zn1S1N1,-2.2691
Pt1Zn1S1N1-,-2.4188
Pt1Zn1S1O1,-2.3616
Pt1Zn1S1O1-,-2.5617
Pt1Zn1S1,-1.8595
Pt1Zn1S1-,-1.8528
Pt1Zn1S1+,-2.3721
Pt1Zn1S2-,-2.4834
Pt1Zn1S2+,-2.6974
Pt1Zr1C1,-3.4435
Pt1Zr1C1-,-3.3055
Pt1Zr1C1+,-3.4758
Pt1Zr1C2,-4.5860
Pt1Zr1C2-,-4.5517
Pt1Zr1N1C1,-4.5519
Pt1Zr1N1,-3.4302
Pt1Zr1N1-,-3.4035
Pt1Zr1N1+,-3.4350
Pt1Zr1N2,-4.0526
Pt1Zr1N2-,-3.9308
Pt1Zr1N2+,-4.0721
Pt1Zr1O1C1,-4.4385
Pt1Zr1O1C1-,-4.3446
Pt1Zr1O1N1,-4.1579
Pt1Zr1O1N1-,-4.1356
Pt1Zr1O1,-4.3748
Pt1Zr1O1-,-4.2397
Pt1Zr1O1+,-3.9447
Pt1Zr1O2,-4.4618
Pt1Zr1O2-,-4.5180
Pt1Zr1O2+,-4.1362
Pt1Zr1S1C1,-3.8944
Pt1Zr1S1C1-,-3.9347
Pt1Zr1S1N1,-3.6977
Pt1Zr1S1N1-,-3.8041
Pt1Zr1S1O1,-4.3264
Pt1Zr1S1O1-,-4.3186
Pt1Zr1S1-,-3.6836
Pt1Zr1S1+,-3.4418
Pt1Zr1S2,-3.8541
Pt1Zr1S2-,-3.9495
Pt1Zr1S2+,-3.6507
Pt2C1,-3.6830
Pt2C1-,-3.6097
Pt2C1+,-3.5854
Pt2C2,-3.9710
Pt2C2-,-4.1427
Pt2C2+,-4.2089
