cluster,Predicted SM
Cu1Co3O2,7.394052109058177
Ag2Cu2S1+,1.6988676614207627
Os1Ta2Hf1O3C1-,2.305942872044181
Ir2W1Zn1N1C3,1.806631098605143
Au4,1.8089299994107808
Cu3Mn1S2O1-,4.9658397139080765
Cd3V1S1N2+,2.334498673162994
Ta2Zn2S1C1,1.683331580511899
Cr3V1C3+,7.457517052019573
Ir1Hf1Cu1Ti1S3-,1.7509644061585377
Ni3Mn1O1C2,6.449422687580428
Ir1Ta1Hf1V1O4+,2.015614208595508
Re1Ru1Zn1Mn1S2O2,4.803970302249327
Os1Re1Y1Cu1O1N2,2.063393946035257
Au1Rh1Tc1Mn1N1,7.149073164457949
Mo1Zr2Ti1N2,2.146991727395177
Pd1Zr2Ni1N2C1+,1.6144489420835089
Ir1W1Ag1Ru1N1-,3.3661083231532745
Hg3Sc1S1O1,1.6083177272899245
W1Zr1Zn1Ni1S1-,2.432004596811239
La1Mo1Sc2S1C3+,1.8025604734026777
Ag1Zn1Cr1Sc1S2O1C1-,3.628392564283768
Ir2Hf2N3C1+,1.491703209989422
Y3Zn1N1C1,2.1232176531364724
Os2Cu1Cr1S1O2+,4.987792805213484
Ru4-,11.611584942111325
W1Mo2Zr1N2C2+,2.273028980223718
Mo1Zr1Cr1Ti1C2-,4.180112876492678
Os1Ta1Hf1Nb1O3C1-,2.423756334432495
Hf3Ti1O4+,1.6027615843458785
Rh2Co1Sc1O1C3,2.159825183294895
Pt1La1Mo1Nb1S1N2+,1.6652280628610514
Rh1Nb1Fe1V1S1N1-,3.359298372433674
Os2Tc1Zn1S1C2+,3.222755830712131
Au1Pt1Co1Fe1N2-,5.509938294568845
Rh1Zn1Cu1Sc1S1C3-,1.885609535863909
Pd3Tc1N1C1+,5.220055827096322
Ru4S1,7.5407628884149345
Mn2V2S1N1+,9.031134288042963
Hf2Cu2S1O1+,2.0060698994462136
Ir2Y1Ti1N3C1,1.4522163368784526
Zn2Re2,3.3166903595058552
Os1Ta2Zr1O2N1+,1.72227697056552
La2Tc2O1N1+,2.2392608222676302
W1Y1Fe1Sc1O2+,3.5327615333060693
Co1V3N1-,2.697760982923082
Hg1Hf1Tc1Co1O1C3-,2.526084505167549
Ag2Pd1Zn1S1N2-,1.5417990743953096
Ir1W1Ta1Zr1O3C1+,1.601669549665414
Hf1Ru1Fe1Mn1O2N1+,7.269508767399161
Ta1Hf1Zr1Ni1O4+,1.7146969438939463
La1Y1Cu1V1S2-,3.783304931745524
Ir1Mo1Nb1Zr1N3C1,2.185059928298612
Ta3Zr1O4-,2.246477904802055
Pd1Cr3S2C1,11.010399305152024
Pt1Os2Ru1O2N1C1+,3.408049260604713
Ta1Nb1Zr2S1O3+,1.6066061003223229
Hf2Ru1Ti1O4+,1.5696419071609862
Ir1W1Cd1V1O3C1-,2.4385702025438243
Re1W1Mo1Co1S2C1+,2.5916023801255825
Ag3Mo1N1C1+,3.800187105974
Au2Pt1Pd1N2C1,1.6636650529185246
Ru1Zr1Zn1V1O2,1.5755770140306982
Hf1Ag2Zr1S1C1-,1.7213319394495756
Ir1Hf2Ti1O4-,2.9144972618932323
Ir1Zr3O1C3+,1.6027464975090322
Pt1Ta1La1Nb1N1+,1.7950101337196205
Ru1Fe3O1N1-,10.76805510792184
Hg1Os1Pd1Fe1O3C1-,4.360849669013881
W1Ag1Zr1Mn1S1O1N1C1,4.909639718404339
Cd3Sc1C3+,1.6121196134113849
Zn4S1,1.6549798451300135
Pt1Ta1V2S2-,1.7157595596591428
Ta1Ag1Mn2S1N2C1,8.598738453475
Pt1Ir2Zn1S1O1N2+,1.9567507037997969
Ta3Ni1O4+,1.7797094676794492
Hf1Y1Ni1V1S1O1-,4.581237626963119
Ir1Ta1Nb1Y1O4+,1.5941435856651776
Ir1Nb1Ni2S1C1-,2.2060787535076467
Re1Ta1Fe1Cr1S1C2-,5.6252142329396495
Pt1Ta1Ag1Rh1N3-,1.5623392624957508
Os1Ta1Nb1Zr1O3N1,1.748975792267211
Ta2Ru1Cr1O1N1C2,4.238688270727434
Pd1Mo1Cu1Ti1S2,1.8070223585770229
Hg1W1Ru1Cu1N1C1+,2.5084280298349904
Re1Pd1Zr1Ti1O1N2+,1.540193800057106
Hg1Ta1Ag1Nb1N1+,1.8907663269056532
Ta2Cd1Mn1N1C2-,4.383771818230362
La1Nb1Ni1Sc1N1C3,1.7707034922862053
Pd1Sc3S1-,2.8303048876224577
Cd1Ti3S3,2.031635599235555
W1Tc1Cu1V1S1C1,2.7930857324857667
Au1La1Fe1Ti1S1N1,3.279045014125968
Cd1Tc1Mo1Mn1S2N1+,5.054291839281239
Ag1Co1Fe1Mn1N2C1,8.091317088903015
W1La2Rh1O1N3-,2.302194390779579
Mo1Zr1Cu1Sc1S2O1N1-,1.8412967040386992
Ta1Zr3O2N1C1+,1.692317973244719
Fe3V1N2-,11.233906223723103
Au1Rh1Sc2S1N3,1.4440356202260012
W1Hf1Rh1Sc1S2-,2.396130969077367
Re1Ta2Hf1O3C1-,2.456873901855836
Hg1Hf1Pd1Y1S1O2+,1.573130336507322
Ir2Re1Nb1N2C2-,1.8580161689350128
Os1Cu3O2+,1.7350152325940968
Ag2Ru2O1C1+,3.2038202951213592
Ag3Cr1S1-,4.731116880063336
Re1Zn1Ti1Sc1O4+,1.539869053596305
Ta4O4,2.0185873139334944
Ir1Hf1Ru1Co1O2C2+,3.358759023491828
Pt1La1Ru1Ni1O1N1C1+,2.077078280403506
Hg1Tc2Fe1O1C3-,6.112643189890355
Ni2Sc2C2,2.263467036141616
Ir1Nb1Ti2N2C1+,1.53980782168459
Mo2Co1Ti1S2N2-,3.109207499939271
Hg1Ni2V1C4-,3.19141350276516
Tc1Nb3S1O1-,2.650979768137536
Hf1Mo1V1Sc1S2C2,1.416342571236907
Os1Mo3N3+,3.291434014680001
Zn1V3O2N1+,6.623145545984986
Mn2Ti2S1O1-,5.688940134207368
Ir1Y3C1+,2.204934981447709
Hf2Co1V1O1N1C2-,3.546911575820157
Nb1Mn3C2+,11.196935542648966
Pt1Cu1Ni1Cr1S4+,3.5616713540335025
W1Ta3O4+,1.6376426914023523
Zr1Ni2Cr1S1N3+,4.488355046289676
Tc2Zn2C1-,3.966530306620769
Os1Ta1Hf1Zr1O2N1C1-,1.9107409234260289
Cd1Pd1Nb1Mn1S2O2-,5.535116102829399
Hf2Zr2O1N1+,2.119437860646483
Pt1La1Mo1Mn1O4,5.260329132562104
Au1W1Ta1Cr1S1N1-,4.349366787351605
Zn2Mn1Ti1S1N3-,4.151471384913494
Ir1Re1Ag2S1O2+,1.6471127082184227
Ag1Sc3S1C1-,2.1269879769029063
Os1Ta2Tc1O4-,2.114591560091347
Ru3Ti1S1O1,1.9800706692537997
Hg1Cd1Ag1Tc1S2O2,2.0186958951856253
Au1Ir1Rh1Ti1O3+,2.074921394156621
Au2Tc2O1+,4.071379631562364
Au1Hf1Cu1Ti1S2N2-,1.59914113210399
Ir1Ta1La1Nb1O4+,1.5945354075223803
Re1Mo1Nb2O2-,3.5122694522243862
Cd1Rh1Co1Ti1S2C2,4.105422542923291
Ir1W1Ta2O4+,1.578719005773412
Re1Ru2Sc1S3N1-,2.443003711328394
Mo1Zr1Y1Zn1N2C2,1.9270340862783768
Ta3Hf1S1,1.9078045550129672
Pd1Ru1Zn1V1O2N2-,1.6429427577688096
Pt2Co2S1O2C1+,6.17269192936134
Pt1La1Ag1Ni1S1N3+,1.58141201155625
Hf1Nb2Zr1O3C1+,1.645736384010526
Ta2Ru1Zr1S1O3+,1.593938053124664
Au1Ti3O3,1.7042946246602582
Mo1V3S1O2+,3.2449647436581515
Hg1Ru1Y1Cr1O1N1+,3.910284024788797
Cu3Cr1O2N1-,2.766155167174298
Ni3Os1+,6.536713196020647
Zr3Y1S1O1,2.274069971994777
Nb2Sc2N2,2.163904249274345
Re1Ag1Pd1Rh1O2C1,1.6217119030721323
La1Pd1Cr1Sc1O3-,5.265735939488898
Ir2Hf2S1O1+,1.6134579939571654
Zr1V3S2O1+,2.3336466826025464
Ir3Co1C1,5.555727282606526
Pt1Hf3O4,2.1838922426756
Ta1Mo3C3-,4.219064072598261
W1Pd1Mn1Ti1S1N3+,5.640419856607369
Os1Pd1Ru2C2+,3.0715669432969017
Hg3Zn1S1C2,1.679432629588418
Pt1Nb2Ti1O1N1C1,1.9232174991978292
Ir1Cd1Pd1Y1O2+,1.7510592221196253
Ir3Cu1N2+,3.071959661058493
Ag1Zr1Ti2C3,1.601217657450612
Ag3Ni1O2+,2.383569550411392
Re1Cd1Nb1Sc1S1N2C1,1.617644411725748
Au2Re2O1,3.0975412129277067
W1Ta1Hf1Ni1S1N1+,1.752195864390762
Ir1Ta1Hf2O3N1-,2.5498137529199987
Au1V3S2N1-,2.7310140215975767
Pd1Tc2Fe1N1C1-,7.371319876110994
Hf1Fe1Cr1V1S2C2+,3.040521882699248
Os1Re1Nb1Cr1O3-,2.9260635781519357
Hg1Au1Ru1Co1O1C2+,2.237222793551515
Ir1Hf3O3C1,1.5976435806746894
Ru1V3S1N2-,2.19897859688437
Ru1Tc1Zn1V1O3C1,2.047892631805523
Co1Ti3S1-,4.538626111510791
Zr2Co2N1C2-,3.0916757404701896
Re3La1S1C2,2.667747805585422
W1Hf1Zr2O3C1+,1.637879387897394
Hg1Rh1Ru1Ti1O4-,2.0956081077040176
Pd2V2O1C3-,2.7538553915674595
Hg1Cd1Cu1Co1S1O1N1C1,3.4961272337399425
Re1Cu2Ti1O1N1C1,1.5868509480147122
Tc1Zr3S2,1.626448585104953
Ta1Y1Fe1Ti1O1,3.05292158221864
W1La1Fe1Ti1O1N3,4.124448556118065
Hg2Re1Cu1O1N3+,1.5531605915323463
Ir1Hf2Sc1O3C1+,1.5470574356728155
W1Cd1Pd2S1O1C2+,1.666592160736006
Au1Tc1Mo1Mn1S2C2-,3.562776535559248
Ir1Zr2Y1O2N1C1+,1.4321601737932983
Ir1Zr1Cr1Ti1O3+,3.931192696783215
Au1Zr1Y1Co1O4-,2.570002045149078
Pt1Ta3O4+,1.5945506816956223
La2Rh2N1C1-,2.128893271467436
Os1La2Fe1S1N1C1,3.626800741425957
Os1Tc2Mn1S3C1,4.271008978937491
Re2W1Mn1S1-,3.787991093728164
Hg1Os1Hf1Rh1C2+,1.68686428683457
Os2Nb1Y1O1N2,1.7921574071062092
Cd1Ag1Nb1Y1N4-,1.906061830824041
Cd1Ag1Y2S1O1C1,1.5502253834044035
Hg1Os1Ag1Pd1S1O2-,1.5106429271786634
Rh2Zr1Mn1S1N2,5.234796207109293
Nb3Mn1S2O1,3.456352977840364
Tc2Zr1Cr1S1O2C1+,5.003102911318859
Os1Nb1Zr2O3C1+,1.6035769954451804
Au1Sc3S1N1-,2.330322570781284
Ta1Hf2Zr1O1N1C2+,1.6445143661811197
Ta1Ru1Tc2S1O2C1,1.826202656611084
Re2Tc2S1,2.481470189590945
Ta1Zr2Ti1O4+,1.5918233094651812
Co3Mn1C1,11.550717246278005
Ag2Sc2O1N1+,1.600383136818322
Mn3V1S1N1C2-,4.750983733289299
Hf1Pd1Tc1Cr1S1-,3.7321229685921153
La1Rh3N1,2.372356420601525
Au2Pt2S1+,2.2208618670938525
Os1Ta2La1O3N1+,1.5773953271370984
Hg2Hf1Pd1O2C1,1.5024817431369035
Au1Rh1Ni1Co1S4-,3.3942092388341694
Rh3Cu1C2,1.7885928380889942
Ag1Mo1Cu1Cr1O1N1+,5.693395436913105
Os1V3C3+,1.633856866905461
W1Ta2Zr1O3N1+,1.60585493468006
Ag1Mn3C2,12.415493796172807
Ir1Nb2Zr1O4+,1.611966064295998
Ta2Hf1La1O4+,1.603631432697143
Hf1La2Y1S1O1N2,2.690166521421652
Au1Fe1Cr1Ti1S2O1C1-,5.048716667935564
Zr3Ti1O4+,1.630091126402024
W1Ta1Ni1Ti1O1C2+,1.759115492456032
Re2Co2C1,6.39697527951294
Nb2Y1Sc1N1+,2.007726848375093
Os1Ta2Nb1O1C3+,1.6245494855629952
Ag1Y1Fe1Sc1S3N1-,3.772637423569014
Ir1Zr3S1N1,1.9264225148552436
Os1Hf1Nb1Zr1O3N1+,1.5898865502322883
Hf3Y1O3C1+,1.839415622854686
Hg3Cr1S2C1-,5.50372120941652
Hg1Nb2Zr1S3O1-,1.8432095039634624
W2Pd1Rh1S1O2N1,2.2404060794441643
Pt1Tc1Zn1Mn1O3-,5.431066355894492
Ir1Hf1Fe2S2N1C1,6.741682284290908
Hg1Ag2Co1S2O1N1-,2.779542850916656
Os1Y1Mn1Cr1N1-,6.705115644044977
Cd1Cr2Sc1N3,3.5153974929076317
Os1Hf3O3N1-,1.925994238521883
Rh3Tc1S2+,4.070729539518123
Os1Ta1Hf1V1O4-,2.587544814901769
Ir1Zn1Cu1Cr1S1O1C1+,4.482902547641919
Hg1Ru2Cr1S1O2N1-,3.787117983383207
W1La3N2+,2.6338349698903034
Re1Ta1Hf1Mn1S3N1,4.361252386032142
Pt1Ta1Cd1Ni1O3-,2.075889632444322
Os1Zr2Sc1O4-,1.7017952623104031
Hg2Nb2S2,1.781222571938378
Zr1Fe1V2S3C1-,2.3153706172819333
Y1Cu1Fe2S2C2,5.4873328223215285
Ta1Rh1Ru1Zr1S1N2+,1.8001042173811774
Re1Hf2Nb1O4+,1.55554289688241
Zr3Ti1S2+,2.6967202247532565
La2Co1Mn1N2C1-,5.147128854594615
Pt1Rh2Cr1O1C1-,5.528999382343131
Hg1Pd1Ru1Y1S3O1-,2.34839616877844
Ta1Ag1Y1V1S1O2-,2.911251474391809
Ir1Cd1Rh2N1C1-,3.94296047212413
Re1Ag1Ru1Co1O1N1C2-,2.978706962211178
Ta1Zr3N1C3+,1.493360591306656
Au1Ir1Os1Sc1O4-,2.102545317551981
Pt1Rh1Ru1Y1N1C2+,1.7710899621524887
Tc4O1-,2.8348999841872145
Au1Ni3O2-,4.240652007054496
Pt2Cd2O1+,1.9299971840733816
Ru1Sc3C3,2.0689530737367026
Ir1Re1Zr2C2+,1.726429572556917
W1Tc1Mo1Cr1C1+,3.4355120714096983
Rh1Ru1Zn1Ni1N2C2,2.2911164292657413
Os1Ta2Y1O4,1.6759352553832556
Nb1Zr1Mn1V1S1O1C1+,2.4824694428572758
Os2Pd2O1N1+,4.132854513584556
Pt1La1Mn1Cr1O1C1+,7.944223012830887
La1Pd1Cr1V1O1N3,4.300693671957288
Ta2Hf2O4+,1.6219580207116513
Cu1Sc3S2O1,1.848748654843737
Ta2Hf2O1C3+,1.5232665099267375
Fe3Sc1N1+,9.319181365153293
Ta1Mo2Nb1S1O1C1,1.5607971139955334
Rh1Tc1Mo1Fe1C3+,4.226849183585572
Os1Nb1Zn1Fe1O2C1+,4.979091995006812
Ta1Hf2Ru1O3N1+,1.5917431218830762
Zr1Co3O1N2+,5.59302880224653
Ta1Tc1Cu1V1S2N2-,2.3680738842604665
Cu1Ti3S2,2.2164919658572564
Y2Ni2O1-,2.347442227902632
Rh1Zn3S2-,2.3648025437281626
W1Ru1Mn2S3N1,9.86527090035793
Os1Ta2Zr1O2N1C1-,2.00465202706164
Os1Ta1Hf1Ti1O3C1+,1.60768427005212
Ir1Os1Cd1Ag1S2O2+,1.7836366574500278
Au1Y3O1C1-,1.93144339883316
Cd1Ag1Rh1Fe1S1O2C1+,4.2800799121292
Ir1Ta2Nb1O3C1+,1.6159811617083495
Nb1Zn2Ti1O1N1C2+,1.6572545753180372
Ta2Tc2S1-,3.194407387879702
Zr2Y1Fe1S1C2,2.5640172401656254
Os1Hf1Ru1Cr1N1C2-,4.533841791759137
Pt1Cu1Co2O2N1C1+,5.32864967994097
Fe2Cr2S1C2+,5.502479632991085
Zr3Cr1O2N1+,2.6049794734986333
Y3Ni1S2O1+,1.915409884135932
Re3Ti1C1-,3.3933371582855694
Ta2Nb1Zr1O4-,2.2517300189524927
Hg3Ru1O1,2.9605480549529632
Hf1Tc1Zn2O3,2.05009399284292
Pt1Pd1Rh1Zn1S1N1,1.646228535585637
Nb3Ni1S2-,1.981042786776775
Fe1V3N2+,5.516724952429327
Cu1Sc3S1O1-,3.478636020045192
Hg1Zr3S2+,2.1761637667444576
Re1Ta2Zr1O4+,1.5736113802641238
Ta2Hf1Nb1O2N2+,1.5924887340148142
Cd1Mo1Ni1Ti1S3N1+,1.4934573035949252
Re1Ti3N2-,2.1764996607314293
La2Nb2C1,1.7984173011456426
Re1Mn3S3-,10.89721704348677
Ir1Zr2Sc1O4+,1.6112536980615149
Ta1Rh1Cu1Ti1S1O1-,1.9243495753928457
Re1Cr3O1-,11.468134501381083
Ta2Hf1Rh1O3C1+,1.58122299690873
Pd3Cu1S2N1,1.515095994424279
Cu2Co1Cr1O1C2,5.775447874096329
Ta1Hf1Zr1V1O4+,1.821848401869324
Pd3Ru1S2+,3.2497173046076764
Mn2Au2-,10.227845628002722
Y2Cu2O1N2-,1.61026423987054
Ta2Ni2O1N2+,1.8789483604411388
Hf1Ni1Cr1Ti1S2N1+,5.301297827508734
Pt2Ag2C1+,1.440751825111638
Mo3Fe1S1N1+,3.173914237747866
Os1Ta2Zr1O2N2+,1.5769187075586388
Cu1Ni2V1S1+,3.565879712782466
W3Pd1N1+,2.151579668360841
Os1Cu1Fe1Sc1S1N1+,4.406896350432292
Mo1Nb1Ti1Sc1S2-,2.128508984311925
Pd2Zn2S1N2+,1.5380954882076847
Ir1Hf1Y1Mn1S1C2-,3.655908539482188
Hf3Cr1N1C1-,4.404629414407463
Os2Ti2S1+,2.4382087905928334
Ti1Cu1Pt1Au1-,2.678546461002611
Hg2La1Ti1O2C1+,1.5584509984537016
Au2Ir1Nb1O1N2C1+,1.5798058978198126
Os1V3O1N1,2.914574159918298
Ni1Pd3,3.037903740383536
La1Cu1Co1Fe1S1O1C1-,5.576291935879149
Pd1Ti3O1,2.3809816258124137
Os3Tc1C1-,3.336838945952826
W1Ta3O3N1-,2.3468963868896573
W1Ta1Nb1Zr1C4+,1.638537927537405
Ta1Nb1Zr1Ti1O4+,1.5945522775244934
Sc4N1+,4.831073190829217
Pt1Os1Cu2S2C2-,1.57480416149943
Ag1Nb1Zr1Ni1N1C1,1.8099938203987327
Re3W1C1,3.648170616294421
Pt3Ni1O2N1-,3.029224314400522
Zr3Co1O4+,1.6839209334345735
Pd1Ru1Nb1Sc1S1N2+,1.657422371263756
La2Cu1V1S1O1C2,1.6584187979123528
La1Fe2V1O2N1C1,6.308065318379663
Hg3Co1S3,4.828569241153399
Os1Sc3S2C1,1.5970537618033758
Fe2Mn1Cr1O4+,2.855898926935706
Hg2Hf1Ti1S2N1,1.5337039816380011
Ag2Ni1Co1N2C2+,3.607389207861402
Hg1Re1Hf1Ru1S1O1N1C1,1.852398052633573
Ir1Pd1Zn1Cu1S1C2+,1.776252036607146
W1Ni2Sc1S1O2C1+,2.368047443746009
Ta2Zr2N2C2+,1.5418752036400758
Re1Mo1Fe2S1O1N1C1+,4.477086841546895
Y3Co1N3-,3.654686333468552
Os1Ta1Zr2O2C2+,1.6128962696628024
Ta1Mn3S3,10.83901318497182
Hf1Pd1Zr1Cr1N2C2,4.6895217386367385
Ir1Re1Ta2S1C2-,2.0546246567104944
Hg1Hf1Zr2O1N2C1-,2.2762392604123223
Ir1Ag1Ru1Sc1S2O2-,2.24132162904225
Os1Ta1Nb1Sc1O4-,2.033237580859194
Tc1Cu3N1C2-,5.034479262038849
Au1Ta1Ru1Cu1S3C1+,1.7464145100146948
Tc1Cr3N1C2+,9.976672210521611
Hf3Tc1O4-,2.060334597096865
Ta1La1Zr2O4+,1.5966261937743174
W2Zn2S2C1-,1.5755069197995804
Mo1Zn3O1-,4.3027787585684365
W1Ni3C2+,2.814965486541233
Ir1Hf1Fe1Mn1S3N1+,5.64859792104496
Ta1Hf1Tc1Zr1O4,1.704339095525661
Hg1Hf1Tc1Ni1C3+,2.0250222149512265
Ir1Cd1Cu2O1C3-,1.6063360362598853
Au1Ir1Cu1Co1S4+,5.1082389649691695
Hg1Zr1Y1Cu1S3O1+,1.5997284521496344
La1Ag1Mo1Sc1S1O2,1.6131938295626238
Ru1Sc3C3+,2.386327524191763
Tc1Mo1Y2N3C1+,2.328650347998584
Y1Sc3N1+,4.614138645257199
W1Zr1Ni1Cr1O2,4.107279927057769
Os1Cu1Mn1Cr1O1N1+,9.02215805728484
Pd1Zr1Zn1V1S2C1+,1.9227431058223197
V2Ti2O2-,2.9509201715662208
Au1W1Cd1Pd1C2-,4.162921844206952
Hg1Rh2Y1S2C2-,1.671376791491784
Co2Fe2N2-,8.603946469673058
Au1Zr1Ni1Mn1S1O1C2-,5.2557904390718
Pd3Ni1S1N2,3.2973572827644126
Re1Hf1Cd1Tc1C1+,2.0645595923096405
Pd3Cr1N2-,5.638418985360243
La1Ru1Nb1Zr1S2N1-,1.6795618811362554
Re1Zr1Y1V1S1O2N1+,1.623052159712005
Y3Sc1S1-,1.8820576912616889
Re1Rh1Mn2S2O1N1+,7.176675373025566
Hg1La1Ag1Pd1N1C1-,1.6745322851549207
Tc1Sc3O1-,2.098700924328919
Zr3Rh1,2.0545229883306657
W1Ta1Hf1Zr1O1C3+,1.553712976803194
Re2Hf1Ru1C2-,3.419821985122748
W1Ta2Hf1O1N1C2+,1.5673115514560154
Tc2Mn2C1+,5.025246836917448
Hf4O3C1+,1.7468294095873602
Os1Co1Fe1Cr1S4-,6.879919351396109
Ru1Ni1Mn1Cr1O2,7.57045310080685
Pt1Ta3O2,2.1431501957005006
Hf1Tc1Nb1Zr1O3C1+,1.629650870062894
Pt1V3C2,1.5570676820520477
Ta2Hf2C1-,2.8597097282428927
Rh1Mo2Fe1O2N2+,4.987111483824345
Cd3Ti1C3,2.065404223332612
Ag3V1N2C1-,1.659108052716896
Ir1Pd1Ru1Y1O2N1-,1.6542665928369105
Ir2W1Mo1S1-,3.986382555748611
Ni1Cr3O1C1+,11.937479769069457
Pt1Ag2Rh1N2+,2.6761501441743967
Hg1Cr1V2S1O1N2,5.406533285472394
Pt1Ag3N1-,1.3493334864591426
Ta1Nb3O1C3+,1.4763385868378138
Pd1Rh2Mn1S1C1-,6.676633853554374
La1Cu1Mn1Cr1S1C1,8.900622268887128
Pt1Cd1Zr2S1O1C2,1.577381663416327
Hf1Rh1Ru1Sc1N1,1.7904897742152122
Ir1Ta1Cu1Ti1O1C1,1.7148300703020656
Zr2Ni2O2+,2.569487805902293
Cd2Co1Mn1O2C1,6.784156537744285
Hg1Ag1Ru1Co1S3O1,4.373065036694789
Ru2Ti2C2,1.5730908332749252
Ta1Hf1Rh1Nb1O4-,2.53960612202317
Ta1Pd3N1C1-,1.642770096923845
Re1Ta2Zr1O3C1+,1.6360855356934354
Re1Cd1Ru1Cr1S3-,3.718150840722757
Ta3Tc1O3C1+,1.633814979374055
Os1Hf1Co1V1S2O1N1-,4.004810583824777
Ir1W1Pd1Ni1S2N2+,1.9044345915447412
Ta1Fe3O1C1,10.186989298202208
Hg1Ir1Zn1Cu1S3N1+,1.596625001303681
Rh2Tc2S3-,1.6283695962702578
Y2Ti2N3+,2.414850949234564
Zr4-,3.85014943851992
Hg2La1Mn1S2N1C1-,3.7678278595935257
W1Pd1Ni1Co1S1O2N1-,4.78433259018023
Ir1Ta1Hf1Y1O3N1+,1.563606378857376
Os1W1Rh1Zn1S2C2+,1.6671445414841362
Hg1Re2Ni1C3+,2.72633921973002
Ag3Ru1O1C1+,1.9382939580863117
Ru3Sc1S1O1,2.1106805460339864
Os1Ta1Cd1V1N1C1-,3.230931181765984
W1La1Zr1Cr1S3+,5.034026879766694
Ta3Ru1O3N1+,1.5885002195273876
Ir1Os1Ta2O4-,2.1154724599328025
Fe2V2C2+,4.344303155851783
Hg1Nb3O1N2C1,1.8065915770241143
Os3Sc1S1C1+,2.7189607016283888
Ag1Zn1Mn1Sc1S1O1C1-,3.077035252278469
Rh1Mo3O1+,2.6187729140663576
Ta1Hf1Ag2S2C1,1.5683682110453028
Ir1W1Nb1Fe1O1N1C1+,4.168944884466244
Cd1Mn3S2+,14.427062270382716
Rh2Cu1Mn1N1C1+,7.960620694220666
Zn3Ti1S2N1,1.714148024426422
Au1Ir1Cd1Tc1C2,3.0741023449483054
Mo3Sc1S2N1+,1.6864965457434904
Os2W1Ta1S2C1+,1.9194491645618328
Re1Tc1Nb1Fe1O3,5.6847715783806345
Ag2Mo1Ni1S1O1N2+,1.84945696603138
La1Y3N3,2.891292781507862
Hf1Rh1Zn1Cr1N1C1+,4.90296850301103
Os2La2O1,2.527832369707273
Tc4O1,2.530061772251252
Hf1La1Cr2S3C1,5.384202765418324
Hg1Cu1Co1Mn1O1C2-,6.536687924889312
Au1W1Nb1Cr1S2-,4.8477081446350265
Cd1Cu1Ni1V1O4-,2.9965027528021158
Ir1Ta3O4+,1.5858507733530711
Ir1Os1Tc1Cr1S1N1C1+,4.648039790746703
Cd1Pd3O1-,1.9246827536406597
Ir1Zr3O4-,2.838098701457656
Hg2Au1Cu1O1N2C1,1.5999562723642389
Ta1Hf1Rh1Cu1N1C1+,1.5971413776920231
Os1Ta1Zr1Sc1O3C1+,1.6007767591696496
Nb1Cu1Sc2S1N2C1+,1.640470277000533
Ir1Ta2Nb1O1C3+,1.6220593333391855
Au2Zn2O1+,1.6343796582950063
Ta4O4+,1.6472014933422154
Ta2Cd1Zr1S1C1+,1.7028111142672913
Ir1Os1Ag1Zn1O1C3-,1.723230726244118
Pt1La1Rh1Cr1C1,4.685894616738595
Nb2Mn2O1-,4.898130328162444
Rh1Co1Fe1Mn1C1-,11.193068533033298
Ta1Zr1Zn1Cu1S2+,1.6549751344824315
Mn4N1-,2.9062627010736564
W1Ta2Nb1C4+,2.0340116190523494
Os3Ru1S1O1,2.7508737701402275
Pd2Hg2-,1.9077521551996184
Ir1V3N1-,2.414579754842946
Cr3Ti1O3N1-,6.74295098500466
W1Ru1Zn2S1,2.035737570521096
Ta2Tc1Y1O4+,1.581854287469254
Ir1Zr2Ti1O3C1+,1.607612671146769
Mn2Sc2S1N1-,10.75275889910862
Au1Cd1Tc1Mo1N1C1+,4.405732507751793
Pt2V2O3+,3.4304202113491806
Tc3V1C1,3.1286168734023923
Pt1Ir1Hf1Ti1O4+,1.6322808817117396
Tc1Cu3C2,2.361226452292704
La2Rh1Zr1S1,3.210906886500662
Au2Cu2S1O2-,2.6683173609647564
Pt2Mo2O1C1,1.985579439507396
Os1Y1Cu2S3N1,1.56299809337342
Ir1Ta1Nb1Zr1O2C2+,1.6345892782648122
La2Ag1Cu1O1C3+,1.557587137863904
Cr3Ti1S3,5.410584646071335
Re2Mn2O1+,5.393764006460843
Ta1Tc1Nb1Zr1O3N1+,1.6260477909292397
Os1Zr3O2N2+,1.576523301846251
Pt2Fe2S1N2+,8.611859439410441
Y3Mn1S2C1+,5.401774997815566
Os1Ta2Zr1O3C1-,2.160294822199748
Pd1Mo1Fe1Cr1S1O1-,6.76299438204585
Os1Ru2Zn1O1N1C2-,2.1480249571261005
Nb1Co1Cr1V1S2C1,3.1437225781576768
Ir1Ru2Mo1S1O1N2+,2.240813806480899
Os1Ta3N2+,1.7993753230219571
Re1Ta1Cu1Ti1O2N1+,1.5553665946539414
Os1Zr1Ni1Sc1O1C3-,1.7268677241235326
Pt1Re1La1Tc1S3-,1.9703845824972115
Ir1Ta1Mo1Fe1N1,5.033558650275972
Mo1Zr1Cu1V1O1N2C1,2.414035221127065
La1Fe3S2O1-,10.370187565996064
Os2Cr2S2C1,4.598294388864634
Tc1Zr3O2C2+,1.6618088813358634
Os1Rh1Cr1V1N2C2-,4.542841701211373
Hf1Rh1Nb1Ni1O1N1,1.9836175262964617
Hg1Pt1Ta1Y1S1O1N1C1+,1.581633927351206
Re2Y2O1N1,2.388019104593883
