cluster,AEPA
Au2Ag1S1C2,3.1028
Au2Ag1S1C1,2.5236
Zn3O3-,2.5120
Os1Ru1Ni1N2C1,4.2098
Os2Mo1S1C1,4.0642
Rh1Y1V1O1N1C1-,4.6888
Ta1Ag1Zr1S1O1+,4.1983
Au1Zn1Cu1O1C1-,2.8909
Nb1Y2S1N2,4.5772
Cd1Cu2S2C1,2.7480
Cu1Ta1Au1+,1.9550
Hf1Cu1Ti1O1C2+,4.6866
Hg1Zn1Fe1S2C1,2.5592
Y1Mn1Sc1N3+,4.0333
La1Fe1Ti1S1,3.0933
Hf2V1C1,3.5220
Hf2V1C3,4.8440
Hf2V1C2,4.4307
Ag2Cr1N2C1,3.2286
Cu2V1S1C2,3.7622
Rh1V2O1,3.5156
La1Fe2S1,2.8039
La1Fe2S2,3.4845
Rh1V2O2,4.1620
Mn1Cr2N3,3.1695
Mn1Cr2N2,2.7123
Mn1Cr2N1,2.0816
Os1Zr1V1S1N1C1,4.7259
Au2Mn1N1,2.1096
Ta2Pd1O1,3.9903
Rh1Ru2N1-,3.1311
Nb1Y1Cu1S1O1C1+,4.5060
Au1Ag1Cu1O2C1,3.4056
Hg1Au1Re1S3-,2.9646
Pt1Mo1Cu1O2N1+,3.8126
Tc1Fe1V1O1N1+,3.7301
Hf1Cd1Ni1S1N2-,3.2922
Pt1W1Ru1S1C2-,4.6248
Zr2V1C2,4.5154
Zr2V1C1,3.5832
Pt2Ag1S2C1,3.3857
Ru3S2O1+,3.6999
Hf1Tc2S1N1,3.9980
Sc1Co1Hf1-,2.3607
Cd1Ru1Nb1O1+,3.2176
Hg1Cd1Ru1N2C1-,3.2550
Hf1Ag1Co1S2,3.3749
Ru1Cu2S1C2+,3.7626
Os1V1Sc1S1O2+,4.6257
Rh1Zr1Cr1O2-,4.3179
Tc1Mo1Sc1S1O2,4.4981
Hg1Co2S1,1.9159
W2Zn1S1C2,4.0841
Hg1Co2S3,2.5896
Hg1Co2S2,2.4975
Re3S2,3.4556
Re3S3,3.8740
Ru2Mo1S1O1N1+,4.0037
Ti1Sc2O1C1,4.1709
Ir1Cd1Nb1O1N1-,3.6287
Hg1Ta1Cd1S2C1-,2.9119
Re3C1-,3.7333
Re3C1+,3.9179
Zn1Sc2S1O1,3.4590
Re1W1Ni1N1C2+,4.5553
Mo1Sc2N2C1-,4.3057
W2Ti1O1N1C1-,4.8683
Tc1Zn2N1C1,2.7295
Os2Ta1C2,4.8039
Os2Ta1C1,4.4831
Hg1Hf1Rh1S1C2-,4.0170
Hf1Cd1Rh1N1C1+,3.7911
Hg2Cu1O2N1,2.2106
La1Rh1Sc1S1O1,4.3416
Os1Cd1Sc1S1N2,3.5301
Pt1La1Pd1O1+,3.3605
La1Sc2S3,4.0745
La1Sc2S2,3.5856
La1Sc2S1,2.7230
Ir1Mo1Sc1S1O1N1+,4.3579
Rh2Ti1C3,4.5835
Rh2Ti1C2,4.2865
Rh2Ti1C1,3.7035
Ta1La1Ti1O1N2+,5.0927
Hf1Zr2O1C1-,4.7120
Rh1Zr1Ni1N1C1+,4.3206
La1Ag1Mo1O1C2+,4.1903
Tc2Cr1O1C1,3.6592
Ir1Pd1Sc1S1O1C1-,4.4056
Os1W1Sc1O2,4.8429
Au2Cd1S1O1,1.8347
Pd2Sc1S1C1,3.3099
Cd2Pd1S1N1C1+,3.0189
Zr1Ti2N1,3.3309
Zr1Ti2N2,4.2553
Zr1Ti2N3,4.7603
Hg1Mo1Cr1S1C1+,2.8564
Au1Ag1Rh1O1C2,3.6995
Zn1Cr1Ti1S2C1+,3.2328
Hf2Tc1O1N1C1+,5.2928
La1Cd1V1N3+,3.5995
Tc1Nb1Cr1S1O1-,3.8052
Os1La1Ag1S1N2,3.8515
Os1La1Ag1S1N1,3.4887
W1Tc1Cu1S1N1+,3.5881
Ir1Ru1Co1N1C1+,4.0194
W1Ta1Pd1N1+,3.8823
Ta1Sc2S1O1N1-,4.5763
Ir1Pd1Cr1S1N1C1+,3.7998
Ta1Y1Sc1S1N2+,4.8735
Ir2Pd1O2N1,3.7206
Ag1Cu1Sc1S1C2,3.7479
Pd2Cu1N1,2.0542
Rh1Zr2N3,4.7106
Pd2Cu1N3,3.0942
Pd2Cu1N2,2.9762
Hg2Nb1N2C1,3.2722
Ta1Co1V1O1N1C1,4.6246
Cd2Fe1N1C1+,2.8200
Cd1Zn1Cu1S2C1+,2.6729
Mo1Zr1Zn1O2C1+,4.3767
Y1Zn1V1O1C1+,3.7633
Hf1Nb1Y1S1O1+,4.5254
Au1Zn1Sc1N2-,2.6240
Au1Hf1Ni1S1C1-,3.4908
Hg1Tc1Zn1S1O1,2.4075
Au2Ti1S2,2.9877
Au2Ti1S1,2.7320
Os1La1Cu1O1N2-,4.1984
Ru2Fe1N3,3.7847
Pt1Hf1Fe1S1O2-,4.4929
Ta2Fe1N2,4.4128
Ir2Rh1S1C1,3.9162
Ru2Fe1N2,3.3310
Cu1Cr2O2C1,3.6229
Hg1Ru1Cr1S1O2-,3.1873
Zn1Co1Mn1S1O1C1-,3.3631
Ir1Y1Cu1C1+,3.6533
Mo2Zn1S1N2,3.4138
Mo2Zn1S1N1,2.8375
Hf2Zn1S1O2,4.4259
Mo1Mn1V1O1N1,3.5559
La1Cr1Ti1O2N1-,4.4677
La1Pd1Sc1N3-,4.0238
Re1Ag1Ru1S1C2-,4.0103
Hg2Tc1O2-,2.8104
Re1Pd1Zn1O1N2,3.3859
Re1Ru1Mn1O3-,4.4452
Os1Tc1V1N1+,3.6823
Os1Pd1Rh1N2-,3.6332
Ta1Y1Ni1S1N1C1,4.4927
Os1Ag1Fe1S1O1-,3.3153
Hf2Ni1N1C1,4.4023
Pt1Ag1Zn1O1N2-,3.2801
Os1Zr1Cu1O2-,4.1930
Re2Tc1S1C2+,4.3809
Tc2Mo1S1N1-,3.6054
W2Ta1N2,4.4396
W2Ta1N1,4.1488
W1Mo2O2,4.2204
Cd1Mn1Ti1O1N2+,3.4822
Ti1La2,1.6221
Rh1Cu1Mn1O1N2,3.4692
Pt1V2S2,3.7523
Pt1V2S1,3.3286
La1Co2S1C1,3.6557
Au1La1Zn1O1N1C1,3.8622
Zn1Fe1Mn1N1C1-,2.9218
Re2Pt1+,2.6335
Pt1V2S1O1,4.0377
Re1Pd1Nb1N1C1,4.0436
Hf2Nb1S1N1C1-,4.7722
Re2Pt1-,2.4472
Pt1W1La1C2,4.4926
Fe1Mo1Re1-,2.2266
Zn1Co1Fe1S2C1-,3.1010
Y2Ti1O1C1,4.2418
Pt1Au2,1.5429
Y2Ti1O1C2,4.6415
Os1Zn1V1N1C2,4.1159
Hf1Cd2S3+,2.7670
W1Rh2O1C2,4.6865
W1Zr2S2C1,4.7443
Co1Fe1V1O1N1C1+,4.1640
Au2Sc1O2N1,3.2597
Ta1Ru1Sc1S2O1,4.7180
Hf2Cu1S1O2,4.7324
Os3-,3.1072
Hf2Cu1S1O1,4.1117
Os3+,3.4544
Os1Nb1Cu1S1C1+,3.9880
Mo2Cr1S1C2,3.9739
Ir1Fe2O1N1,3.5175
Pt1Cd1Pd1S1O1,2.3897
Hg1Os1Mn1O1C2,3.8369
Ru1Ni1Mn1N1-,2.8117
W1Zn1Cr1N1C2,3.7276
Pt2Cr1O1C1,3.9961
Tc2Fe1C1,3.2630
Tc2Fe1C2,4.0764
Re1Hf1Ru1S1O2,4.6454
Ru1Zn1V1S1C1-,3.1483
Os1Ru1Zr1S2O1-,4.4400
Zr2Mn1O1N1,4.2906
Zr2Mn1O1N2,4.7343
Ta1Ni1Ti1S1O1N1-,4.5686
Re1Cd1Cr1S1O1C1,3.4576
Ru1Cu1Fe1O1N1-,3.3221
Au1Ir1Hf1S1+,3.4298
Mo2Zr1N3-,4.4690
Ir1W1Fe1O1C2+,4.7302
Hg1Re1Zn1O1-,1.8682
Ag1Rh2S1C1,3.1311
Ag1Rh2S1C2,3.6002
Ir1Cr2S1N1,3.0814
Mo2La1,2.1079
Ir1Cr2S1N2,3.4852
Au1Rh2O1N1C1+,3.9040
W1La1Ti1O2N1,4.9011
Mo1Fe2S1O2,3.9573
Mo1Fe2S1O1,3.3294
W1Y1Mn1N1C2+,4.4766
Hg1W1Mn1S1O1+,3.1606
Rh1Mo1Fe1O1C1,3.6790
Ru1Zr2S3,4.5700
Cu1Pd2-,1.6610
Ru1Zr2S1,3.9408
Pt2Tc1O1N1,3.7215
La2Zr1N1C2,4.7230
Ir2Hf1O1N1C1-,5.0704
La2Zr1N1C1,4.2178
Os1Ta1Mo1S3+,4.3297
Pd1Sc2S2C1,3.9807
Pt1Ir1Ti1S1O2+,4.0365
Ta1Nb1Zr1N3,5.0286
Ir1Mo1Co1N2-,3.5854
Os2La1S1O1,4.2110
Au1Rh1Zn1C1-,2.2580
Nb1Sc2O2C1,5.0039
Nb1Cr1Sc1O2C1+,4.7162
Cd3S1N1,1.1309
Os1Ru1Zn1O2N1+,3.6927
Ir2Tc1O1C1,4.4380
Ir2Tc1O1C2,4.7280
Nb3S2N1-,4.6247
Mo1Zn1V1O3+,3.9120
Nb3S2N1+,4.8413
Hf1Cu2S2,3.3334
Nb1Fe1V1S1,3.1190
Ta1Ag2S1N2,3.3773
Cd1Rh1Zn1S1N2-,2.8013
Pt1Zr2O1C2,5.3584
Ir1Hf1Cr1O1N2,4.2573
Pt1Zr2O1C1,4.9766
Hg1Cd1Ag1O2N1+,2.1903
Os1La1Sc1S1C1-,4.1555
Cd1Rh2S2O1,2.7718
Hg1Ag1Zn1O1N2-,2.5395
V2La1+,2.0749
Re1Cd1Ti1C2-,3.6092
Cd1Zr2O2+,4.2958
Hf1Ag1V1S1N2-,4.0046
Ta1Mo2O1C2,4.7673
Mn1Tc1Pt1+,2.4516
Hg1Cr1V1S2+,2.6050
Os1Ti2C1,3.8564
Os1Ti2C3,4.9218
Os1Ti2C2,4.5422
Pd1Nb1Ti1S1-,3.1135
Y3S2N1-,4.2606
Zn3N1C2,2.7122
Zn3N1C1,2.2480
Mo2Zr1O1C1,4.2335
Tc1Cu1Co1S1C2-,3.8388
W1Sc2S2N1,4.2316
Ir1Hf2O1N1,4.9398
Ru1Co1Mn1O2C1+,4.0746
Ta1Mo2O1C1,4.3223
Ta1Mo1Cu1S2N1-,3.9819
Re1La1Co1O1N1C1+,4.4109
Ru1Zr1Ni1O2-,4.3182
Nb1V2C3,4.7682
Nb1V2C2,4.3158
Nb1V2C1,3.4059
Re1Nb1Co1S2-,3.6429
Ir1Re1Pd1S1O1C1,4.1060
Os1Y2O1C1,4.7109
Au1La1Zr1S1N1C1+,4.4628
Mo2Zr1O2N1,4.5694
Zn3S1C1,1.7628
Zn3S1C2,2.5524
V3C1,3.0861
Os1Y1V1S1C2,4.6585
V3C3,4.5425
Pd1Rh1Y1C1-,3.4122
W1Hf1Pd1S2+,3.9654
Os1V1Ti1O2N1-,4.8157
Hf2Zr1S1C1,4.3349
La1Rh1V1S1N1C1-,4.3082
Os1Ru1Y1C1+,4.0006
Hg1Ag1Y1O1N2-,3.3089
Rh1Co1V1S1O2+,3.9097
Re1Hf1Fe1S2O1-,4.2451
Pd2Rh1O1N1,2.7875
Pd1Mn2S3,3.0528
Pd1Ru1Cr1O3+,3.4938
Zn2Rh1+,1.2110
Cd1Fe2O1N2-,3.2661
Rh2Cu1O2C1,3.8186
Cd1Tc1Nb1S1C2-,3.9947
Ni1Pt2,2.3217
W1Zn1Cu1N1,2.3374
Cd1V2O1N1,3.3012
Hf1Ag1Cr1O1C2,4.1892
Cd1V2O1N2,3.7595
Cd1Y2N1C2+,4.1842
W3O2N1+,5.0392
Os1Co1Cr1O1N1-,3.5917
Os1Hf2N1+,4.8090
Cd1Ag1Y1S1N1-,2.3374
Ir1Os1Y1S1N1C1-,4.6418
Nb1Zn1Mn1O1N1+,3.5251
Rh1Co2N3,3.5440
Rh1Co2N2,3.2348
Rh1Co2N1,2.6117
Au2Pd1S2N1,2.4072
Pd1V2O1N2,4.1254
La1Ti2S1C1,3.9698
Cd3O2-,1.5603
Ni1Ta2+,3.0590
Cd3O2+,1.6364
Au1Ta2N1C1,4.4807
Re1Pd1Zn1C2-,3.4363
W2Fe1S2C1+,4.3445
Ta1Cd1Ni1O1N1C1-,4.2366
Cd1Cu1Cr1O1N1C1-,3.4573
Os2Ru1N1C1,4.0978
Os2Ru1N1C2,4.6129
Cu1Ni1Ti1C2-,3.8012
Co2Ag1+,1.8809
Re1Rh1Zn1S2O1-,3.5800
Re1Hf1Nb1O1C2+,5.2786
Ta1Nb2N1C2,5.1743
Os1W1Fe1C2+,4.4429
W1La2O1C1-,4.3143
Hg1Os2C1,2.8039
Hg3S1N2,1.8299
Hg3S1N1,0.9788
Hg1Os2C2,3.7257
Pd1Y1Cr1C3-,4.2064
Zr1Sc2N2C1,4.5529
Tc1Zr1Ti1S2N1-,4.4573
Hf2Nb1C3+,5.3625
Ta1Y1Zn1N2C1-,4.1563
Hg2Re1N1+,1.7626
Hf1La1Zr1S1C1-,4.0238
Tc1Zn2O2+,2.8163
Zn1Os2+,2.2049
Pt1Os1Ag1O2-,3.7337
Hg1Ag1Mo1O1N1-,2.9266
Cr2Ti1N1C2,3.8719
Cr2Ti1N1C1,3.2921
Zn1Os2-,1.9296
Cd1Fe2O1N1,2.6265
Ru1Tc1Sc1S1N1C1+,4.3633
Ag1Rh1Sc1C1-,2.9074
Re2Hf1S1O1+,4.2445
Ag1Ti2C1+,3.0612
Nb1Ni2S1N1,3.6421
Hf1Cr2N1C1,3.4288
Ir2Cu1N1,2.9709
Ir2Cu1N2,3.4503
Ir2Cu1N3,3.8313
Ir1Cd1Cr1S1O1+,2.7676
Hf1La1Tc1S2N1-,4.2813
Ir1Rh2O1,2.7812
Ag1Nb1Zr1S1O2-,4.5055
Nb1Cu2S1N1,3.3016
Nb1Cu2S1N2,3.5683
Hf1Ni2S1O1C1+,4.3114
La2Cd1S1C1-,3.0424
Ir1Ag2S1C2,3.4213
Co1V1Ti1N1C2+,4.4064
Os1Zn1V1O1N2-,3.8496
Hf1Cr1V1O2C1-,4.5619
Ni2Fe1O1C2-,4.0868
Os1Cu2S1O2,3.6006
Ta1Zr2S3-,4.5378
W2Tc1O1N2,4.6328
W2Tc1O1N1,4.4758
Re1Sc2S2O1,4.3960
Au1Tc1Cr1O1N1,3.2999
Ru2Nb1O2C1,4.7050
Pt1Ir2S1C1,3.9672
W1Ag1Co1N1-,2.7660
Au2Fe1N2,3.0390
Au2Fe1N3,3.0836
Au2Fe1N1,2.1065
Ta2Zn1S3,3.9257
Ta2Zn1S2,3.4778
Ta2Zn1S1,2.8947
Mo2Ta1+,3.1421
Re1Hf1Y1S1O2,4.8168
V1Ti2N2,3.9938
Mo2Ta1-,2.7734
Ru2Au1-,1.6626
Ag1Rh1Ru1N2-,3.1951
Ru2Au1+,2.1323
Ag1Cd2,0.3206
Zn1V2N1,2.3386
Zn1V2N2,3.2778
Zn1V2N3,3.6283
Ir1La1Sc1S1O2+,4.6985
Os2Rh1O2C1,4.5728
Au1Ta2S1N1C1-,4.6561
W1Ta1Cd1N2-,3.7466
Mo1Cu1Sc1S1N2+,3.8546
Au1Os1Hf1O1N1C1-,4.6439
Ta2Cu1S2O1,4.4388
Pd2Ru1S2O1,3.2980
Re1Zr1Cu1S1-,2.9416
Ir1Os2O1-,3.8201
Os1Co1Ti1S1O1C1-,4.4785
Pd2Co1O1N1,2.7746
Os1Ru1Fe1O3+,4.1212
Ag2Zn1O1C1,2.7445
Ag2Zn1O1C2,3.2774
Cd2Mo1S2C1+,2.7768
Co3S1N1+,3.2163
Ag2Ru1S1O1N1-,3.0247
Re1La1Ni1O1C2+,4.5570
Co3S1N1-,2.9358
Re1Cu1Cr1S1C2+,3.8657
Hf1Rh1Cu1N1C2+,4.3739
La1Zr2O2C1,5.2795
Mo1Zr1Co1S1N1-,3.6535
Ag1Rh1Zn1C2+,3.2337
Au2Ag1C1,1.9115
Au2Ag1C2,2.8358
Mo1Zr1Co1S1N1+,3.9102
Re1Mn2O2C1,4.0040
Ag1Mo2S2N1,3.3452
Os1La1Mn1N1,3.3202
Hf1Zr1Sc1O2N1-,5.1867
Pt1Zr1Y1N3-,4.3439
Ag1Pd1Zn1C1-,1.9415
Ni2Sc1S2,3.4746
Ni2Sc1S1,2.9784
Cd1Ni1Sc1S1N1C1-,3.6989
Ta2Nb1C3,5.3439
Ta2Nb1C2,4.9816
Ir3S1O1N1,3.9207
Tc1Ni1Co1S2+,3.3019
Nb1Cr2O1,2.8764
Os3S1,3.3891
Nb1Cr2O2,3.6967
Re1Au2,1.6372
Ni2V1O2C1-,4.2737
Pd1Cu2S1C1,2.8717
Zr1Y1Zn1S1O1+,3.8759
Re2Nb1O1C2-,5.0191
Au1Zn1Fe1S1N1-,2.3327
Pd1Rh1Ni1S1N2-,3.5176
Ir1Hf1Zn1S1N1+,3.4514
Hg1Au1Sc1N1C1+,3.1208
Pt1Ag1V1S1O1C1,3.9219
La1Tc2S1C2,4.6073
Hf1La1Fe1S1O1N1+,4.6452
Au1Fe1V1O1N1+,3.4144
La2Sc1S1,2.8223
Hg1Os1Mo1N1C2,3.8791
La2Sc1S3,4.1267
Au1Fe1V1O1N1-,3.4277
Pd1Y2S1N1,3.8296
Au1Zr1Zn1S1N1+,2.8848
Os1Nb1Co1N2C1-,4.5997
Hf1Cu1Co1S1N1+,3.5110
Hf2Ta1,2.5104
Ir1Co2N1,2.8773
Ir1Co2N2,3.4008
Co2V1S1N1C1,3.9611
Tc1Co2O1N1+,3.4665
Pt1Re1Sc1N3+,4.2340
Rh3S1N1C1+,3.8847
Ni1Fe2C2,3.5816
Ni1Fe2C3,4.0733
Ni1Fe2C1,2.8661
Ta2Ru1O2,5.0186
Hg1Pt1Ir1S1,2.2077
Ta2Ru1O1,4.3497
W1Ru2O1C2,4.7374
W1Ru2O1C1,4.4460
Fe1Mn2S1O2,3.6507
Zn2Fe1S1N2,2.6778
Os1W1Y1N1,4.0807
Re2Nb1C1,4.0187
Re2Nb1C3,4.8449
Re2Nb1C2,4.5142
Tc1Fe2O2,3.5923
Tc1Fe2O3,4.0339
Tc1Fe2O1,2.8266
Pd1Tc2O1,3.0541
Re1Ag1Y1O1+,3.0797
Pd1Tc2O3,4.0751
Pd1Tc2O2,3.6571
Os1Rh1Mn1S2,3.2764
Os1Nb1Ni1S1N1-,3.8553
Cu2Ni1S1O1,2.7706
Ir1Co2O1N1,3.4263
Rh1Zr2S3-,4.4671
Rh1Zr2S3+,4.5244
Hg1Re1Ti1N1C1+,3.4443
Au1La1Ru1S2C1,3.8917
Hg1Cd1Zr1S1O1C1+,3.3033
Pt1La1Ag1S1N1-,3.0711
Pt1La1Cu1S1O1N1-,3.7351
Mo1Zn1Ti1S2O1,3.6117
Re1Nb2S1C2+,5.0438
Re2Tc1S2O1,4.0899
Cd2Zr1N1+,2.0070
W1Ta1Ag1N1-,3.3147
Hf2Tc1S1N1+,4.6233
W2Y1C2,4.4396
W2Y1C3,4.9225
W2Y1C1,3.6691
Zr1Cr2S1C2,3.9447
Ir2Zn1O1C1,3.6720
Rh1V2S1O2,4.3546
Rh1V2S1O1,3.9101
Ta2V1S2N1,4.5788
Hg1W1Fe1O2N1-,4.0084
Zr1Co2S1O1,3.8811
Re1Ta1Co1S1N1C1-,4.4122
Re1Ru2O2N1,4.3591
Ag3O1N2,2.6064
Ag3O1N1,2.0433
Co3-,1.8803
Ir1Hf1V1S1O2-,4.9180
Co3+,2.1800
Co1Fe1Cr1O1+,2.8645
La1Cr1Sc1S3-,3.7113
Ta2Cu1S1O2,4.6714
Hg1Au1La1S2N1-,2.7331
Hg2Ni1O1N2+,2.6805
Ir1V1Ti1N1C2,4.6948
W2Pd1S1O1,3.9109
W2Pd1S1O2,4.4468
Hf3S2N1+,4.7802
Pt1Ti2N1C2,4.8096
Re2Cd1O2,3.2756
Re2Cd1O1,2.4606
Cd1Rh1Zn1S1O1,2.0867
Hg1Zr1Sc1S2N1,3.7486
Re1La2N1+,3.5845
Cd1Zr2S1+,2.7977
Ag1Ni2O1N1,2.8007
Y1V1Ti1O1+,3.7184
Re1Pd1Mo1S1,2.7388
Ta2Tc1O2C1,5.2829
Au1Rh2N2,3.1676
Au1W1Mo1S1C1-,3.5448
Ru1Cr2O1N2,3.5665
Ru1Cr2O1N1,3.1576
Pt1Rh1Y1O3+,3.9681
Re1Ru1Y1C2-,4.3923
Tc1Ti2O1C1,4.4950
La2Ru1S1O1N1,4.4754
Au1Ru1Nb1N2+,3.7501
Au1Os1Sc1S2-,3.5349
Cd2Ti1N2C1,3.1529
Zn2Y1,0.4212
Au1Ir1Cr1S1C1-,3.2754
Ru2Cr1N2C1,3.8787
Cd1Tc2N1C1+,3.4690
Ir1W1V1O1N1C1-,4.8608
Re1Cu2S1C1,3.1514
Au1Tc1Y1S1C2,4.2181
Cr1Ir2,2.2671
Ta1Sc2S1C1,4.0695
Ta1Sc2S1C2,4.5570
Re2Ag1C3+,4.2606
W1Mo1Ti1S1N1-,3.9180
Hg1Hf2O1-,3.0350
Os1Tc1Cr1C3+,4.4546
Rh1Zr1Cu1S3+,3.6876
Pt2Re1S2C1,4.0294
Re2Pd1N2,3.5298
Re1W2S1C2+,4.7848
Os2La1O1,3.9686
Re2Pd1N1,2.9653
Au1Pt1Mn1N1C1+,3.5271
Cd1Y1V1S1N1C1-,3.6414
Cd1Zn2O1,0.9737
Cd1Zn2O3,2.2520
Cd1Zn2O2,1.7691
Cu1Fe1Cr1S1C1-,2.8918
Zn1Hg2-,0.1166
Zn1Hg2+,0.7188
Ta2Mo1S1O2,4.9747
Ta1Mo1Co1S3-,4.0669
Os1Mo1Ni1O3-,4.5442
Os1Ta1Pd1S1N1C1,4.4978
Cd2V1S2O1,2.8225
Hg1Ni1Sc1S1O1-,3.0364
Sc2La1+,1.6406
Re2Hf1S3-,4.1996
Pd1Y1V1S1O1N1,4.1626
Hf1Co1Cr1N2C1+,4.2635
Hf1Pd1Cu1C1+,3.0749
Y1V2S1,2.9695
Y1V2S3,4.0017
Y1V2S2,3.6081
Ir2Ni1S2,3.3713
Ir2Ni1S3,3.6799
Nb1Y1Ti1N1C1+,4.5199
Ir2Ni1S1,3.0363
Ir2Ru1S2,3.3879
Cd2Re1,0.2015
Re1Ni1Fe1C1+,3.3732
Ir1Zr2N1C1,4.8885
Ir1Zr2N1C2,5.2322
La1Co1Ti1S3-,3.9736
Ni2Co1S1C1-,3.3144
Ir1Cd2N3+,3.2007
Ru1Ni2N1,2.7446
Ru1Ni2N3,3.6683
Ru1Ni2N2,3.2735
Hf1Ru1Ni1O1+,3.8433
La2Zn1S3,3.6869
Os1W1Y1O1N1-,4.7013
Rh1Mo1Ni1O1N1C1-,4.3700
Ir1Hf1Cr1O2N1,4.4258
Zr1Sc2O1,3.2883
Pt2Re1S1C1,3.7884
La1Mo1Cu1N3-,3.9252
Ir1Y1Cu1O1C1-,4.1429
Au1La1Ni1S2O1-,3.6065
Hf1Ag1Cu1O2C1+,4.1539
Os1Ta1Ag1O1N1+,4.1135
Zr1Y2O1C1,4.4156
Zr1Y2O1C2,4.7742
Os1W1Nb1O1N1+,4.8970
Tc3O1N1C1,4.3047
Re2Sc1O2,4.3391
Re2Sc1O1,3.5597
Pd1Mo2C1,3.0516
Zn1Co1Ti1N1,2.2956
Pd1Mo2C3,4.2768
W1Fe2S1O1,3.6466
Cd1Nb1Zn1O1+,2.5097
Zr1Rh2+,3.2848
Os1Ni1V1S1O1,3.8022
Ir1Nb1Cr1N1C1,4.1118
Ru1Y1Ti1N2C1+,4.7764
Zr1Rh2-,3.1765
Os1Mo1Ni1S1O2+,4.1618
Os1Cd1Cu1O3+,3.6000
Ag1Pd1Mo1N2+,3.0264
Au1Ta1Nb1N2C1-,4.5769
Au2Cr1S1O2,3.1154
Au2Cr1S1O1,2.7287
Ta1Pd1Mn1S1O1N1-,4.1518
Au3S1-,1.9683
Re2Cd1S1O1,3.0683
Tc1Fe1Sc1O1N1C1+,4.3788
Tc1Ni2S1O1C1-,3.9665
Pt1La2O1N1-,4.1740
Pt2Mn1C1,3.5204
Pt2Mn1C3,4.3653
Pt2Mn1C2,4.0025
Ir2Tc1O2C1-,4.9237
Au1W1Ru1N1C1-,3.8539
La1Ru1Mo1S1O1N1+,4.2251
Rh1Tc2S1N1,3.5220
Cr1Cd2,0.2569
Au3S1+,2.1994
Y2Fe1O1N1C1,4.4847
Cu1Fe2O1,2.5951
Re1Ag1Mo1C1,2.8310
Y1Cu1Cr1S1C2,3.8759
Cu1Fe2O2,3.1734
La1Y1Sc1S1C2,4.3312
W1Ru2S1C1+,4.2111
Cd1Ru1Y1S2,2.9816
Pt1La1Co1S1O1-,3.8390
Os1Tc2N1,3.4233
Os1Tc2N2,3.7814
Os1Tc2N3,4.0829
Cr3N1-,2.2595
Hg1Zn1Ni1S2O1+,2.3277
La1Mo2N1C2,4.4483
W1Mo1Fe1O1N2,4.1798
Cr3N1+,2.4738
Pt1Ti2S1O1,4.5003
Hg1Pd2S2O1,2.2781
Nb2Cr1O2N1+,4.8199
Ir1Os1Hf1O1+,4.2447
Pd1Fe1Mn1C2-,3.6626
Os1Hf1Cu1S1C1,4.0265
Hg1Mn2S3-,2.6998
W1Hf1Cd1S1N1C1-,4.0108
Os1Ru1Zr1S1N2+,4.2786
Os1Ru1Zr1S1N2-,4.3948
Os1Cr1Ti1S2C1-,4.1104
Hg1Zn2S2N1,1.7691
Rh1Y1Fe1S1,3.2222
Rh1Y1Fe1S2,3.6503
Cu2W1,1.3570
Os1Nb1Ni1C2-,4.4259
Pt1Ag2S1O1C1+,3.6472
W2Pd1O2N1,4.5847
Pd1Tc1Mn1S1N1-,3.2676
Cd2Mo1O2C1-,3.3535
Cd1Y1Cr1C3-,3.6901
Pt1Hf2S1O1,4.7565
Ir1Ta1Zn1N2C1+,4.2794
Ta2Ni1C2,4.6472
Mo1Zn1V1S2N1+,3.3029
Os1Rh1Tc1S2,3.4510
Ta2Ni1C1,3.9495
Pd1Fe1Cr1N2C1+,3.7358
Pt1Rh1Fe1S1O1+,3.3089
Zr1Fe2S1C1-,3.6070
Au1W1Zr1O3+,4.8068
La1Mo2S1C2,4.3682
La1Mo2S1C1,3.8117
Au1Pt1Tc1S3,3.3261
La1Cu1Ni1N2-,3.3142
Ir1Mo1Ti1S1O2-,4.6567
Hf1Ti2S1O2,4.8386
Hf1Ti2S1O1,4.1878
Tc1Y2C3,4.7279
Tc1Y2C2,4.2010
Tc1Y2C1,3.4774
Ag1Sc2S1,2.5684
Zn1Ni1Sc1S1O1N1,3.4540
Cd1Y1Ti1S1O1N1-,3.8524
Ir2Cu1S3,3.4797
Ir2Cu1S2,3.1619
Ir2Cu1S1,2.7791
Pt3S3,3.2850
Pt3S2,3.0472
Pt3S1,2.7799
Hg1La1Sc1C2,3.2362
Ir1Nb1Zr1S1O2+,5.1187
Cd1Nb1V1N1C1-,3.5350
W1Ti2S2O1,4.5744
Ir1Mo1Cr1S1O1-,3.6656
Pd2Co1S1O1,2.8332
Zn2Cu1S1O1+,2.1735
Hg1Pt1La1S2C1,3.4082
Ru1Tc1Zn1C3,3.9805
Ta2La1N2,4.5079
Os1Ag1V1N1C1-,3.9239
Pd1Fe2C1,2.7595
Os2Zn1O1,2.8330
Os2Zn1O2,3.4828
Os2Zn1O3,3.8578
Au1La1Cd1C1-,1.8233
W2Ni1S1N1,3.7869
Rh1Mn2N2C1,3.7311
Ir2Cu1S1O1,3.3393
W1Nb1Y1O2C1-,5.0656
Hf1Pd1Tc1S2O1+,4.1583
Os1Zr1Co1S1N1+,3.9648
V2Ti1O1N1+,4.1469
Au1Pd1Cr1C2+,3.3703
W2Ta1N3+,4.9103
