cluster,EZPE
Au1Zr1Sc1S1N1C1+,-1434.554468
Ir1Ta1La1N2,-302.608367
La1Tc1Cu1N1C1-,-1845.891821
Tc2Mn1S3+,-2507.28593
La1Nb1Cr1S1O1+,-1606.51056
Tc1Y1Ti1S2+,-1765.046318
Ru2W1-,-256.831707
Ru2W1+,-256.583337
Ag2Y1N1C2,-463.203349
Os1Re1V1N1C2-,-1244.066734
Os1Cd1Nb1N1C1+,-408.008991
Hg1Ta1Cd1O1C1+,-491.269347
W1Mo1Ti1S1+,-1382.808389
Hg1Hf1Nb1S1C2-,-732.952978
Au1Ir1Hf1S2O1+,-1159.719103
Pt1Tc1Cr1S1N2,-1752.542141
Pt1Cu1Cr1S1C1-,-3240.850708
Au1Rh1Tc1S2+,-1123.358965
Hg1W1Ni1O1C2-,-1880.483465
W1Cd1Cu1O1C2-,-2026.888506
Au2Sc1O2,-1182.76208
Au2Sc1O3,-1257.998394
Au2Sc1O1,-1107.520104
Nb1V1Sc1O1C2-,-1913.299088
Ir1Ta1Nb1O1N1+,-348.278871
Os1Ru1Zn1S1O1N1-,-2493.424285
Nb1Cu1Ti1C2,-2623.160944
Zr1Cu1Sc1O3,-2674.402366
Pt1W1Ti1S2O1+,-1907.652176
Ru2Sc1O1-,-1025.826602
Au1V2O1C2,-2175.304354
Mo1Y1Ni1O2C1+,-1803.440106
Hg1Mo2N1C2,-420.809392
Ir1Cr1Sc1S1O1C1-,-2421.400562
Ir1Cr1Sc1S1O1C1+,-2421.14432
Mo1Y1Ni1O2C1-,-1803.714084
Cd1Ag1Tc1S1O2-,-944.428213
Zr2Ti1O2C1,-1132.366016
Hf1Ru1Ti1S1O1N1+,-1520.670031
Hf1Cd1Ag1O2N1-,-568.102592
Ir1Os1Zn1O1N2+,-2159.010526
Co2Cr1S2O1,-4682.091517
Ta2Mn1S1C1,-1701.402495
Os1Ag1Cu1S1O1N1+,-2406.306312
Au1Re1Sc1S1O2,-1523.73144
Y2Cu1N3,-1881.587311
Sc2Rh1,-1631.970254
W1Ti2O2N1,-1971.561115
Ir1Ta1Ru1N1C2,-387.276898
Ir1Ta1Ru1N1C1,-349.157446
Au1Ru1Zr1N1+,-332.210431
Re2Rh1N1,-321.865565
Re2Rh1N2,-376.684125
Re1W1Cd1S1C2-,-787.613504
Zr2Cr1C2,-1214.728054
Zr2Cr1C1,-1176.568255
Zn1Mn2N1C1+,-4174.144243
Hf1Zn1Co1S1O1C1+,-3721.691446
Cr2Co1+,-3471.581744
Cr2Co1-,-3471.790662
Cr3S1C1,-3569.884911
Cr3S1C2,-3608.011391
Hg2Zn1O2C1+,-2274.776655
Mn1V2S2,-3835.703931
Mn1V2S3,-4234.030864
Mo1Cr2N2,-2266.797019
Re2Ti1O1C1,-1119.444377
Cr1Sc2S1C1,-3002.347717
Mo1Cr2N1,-2211.980689
Ti1Cr1Mo1+,-1961.894758
Re1Ru1Y1N3-,-375.972328
Zr1V2S3,-3130.043661
Zr1V2S2,-2731.68954
Zr1V2S1,-2333.321119
Ag1Ni2O1,-3238.966193
Ag1Ni2O3,-3389.503073
Ag1Ni2O2,-3314.226871
Os1Mo2C3,-341.331164
Au1Cd1Nb1S2C1,-1195.027833
Hf1Fe2O1N1,-2705.646377
W1Co1Mn1S1O1N1,-3129.399404
Os1Y1Ti1N2-,-1088.163532
Zn1Y1Mo1-,-1885.8349
W1Y1V1O1C1-,-1162.879407
Ta1Zr1Sc1N3,-1029.275339
Os1La1Y1O1-,-235.983693
Hg1Mn1V1O3-,-2474.583069
Re1Nb1V1O1N2+,-1263.999323
Hg1Os1Ti1S1C2-,-1568.182005
Os1Zn1V1S1O2-,-3363.113803
Cu2V1O2N1-,-4430.627891
La1Ag1Nb1S1O1C1+,-747.049151
Re1Ta1Cr1O2C1+,-1368.310852
Hg1Mo1Ti1O1N1C1+,-1239.147434
Ir1Cu1Fe1O1N2-,-3193.617501
Os1Tc1V1S2N1+,-1966.669945
Os1Pd1V1O2N1,-1368.025567
Pt2La1O1,-345.611091
Pt2La1O2,-420.878246
Hg1W2O2C1+,-476.088345
Au1Mo1Zn1N2C1-,-2131.118935
Co1Mn2O1N1,-3814.997769
V3O2-,-2982.730927
Cr2Ru1,-2183.839152
V3O2+,-2982.491907
Ta1La1Y1S3+,-1321.677759
Hg1Pd1Mn1S2O1-,-2304.3364
Pt1La1Ru1C2+,-321.805775
W1La1Zn1S3-,-3073.059268
Au1Zn1Mn1O1,-3141.46933
Rh1Zr1Co1S1N1-,-1993.577457
Hg2Zr1S3+,-1548.538625
Ta1Ag1Zn1N1C1+,-2075.935073
La1Pd1Fe1N2-,-1532.868806
Hg1Fe2O2,-2831.569414
Hg1Fe2O3,-2906.849662
Hg1Fe2O1,-2756.251868
Cd1Rh1Ni1S1C2,-2261.064991
Pt1Fe1Sc1S1O2,-2692.807505
Mo1Y2S2N1,-996.297101
Ag1Mo1Y1O2N1-,-459.015975
Au2Nb1S1O1C1-,-840.201895
Hf1Ru1Ni1N1C1,-1744.184884
W1Ag1Tc1N1C1,-387.689869
Hf1Cd2S1N2-,-891.323182
Mn2Rh1,-2412.611084
Au1Os1La1S1N1-,-711.20108
Nb2Ni1O2,-1772.941144
Pt2Nb1S1C1,-732.050851
Pt2Nb1S1C2,-770.148506
Re1Ta1Sc1O1C2+,-1047.365536
Ru1Rh1Ta1,-262.416944
Ag1Zn2O1+,-3780.750932
Mo2Zr1N2C1,-331.166814
Ir1Mo1Mn1O1N2+,-1508.270927
Ta1Tc1Mn1S3+,-2483.539365
W1Rh1Nb1S1O1N1,-763.071766
Zr2La1-,-125.516202
Zr2La1+,-125.314447
Au1Re1Ta1O2C1-,-459.847905
Pd1Zr1Fe1O1C1-,-1552.134893
Ru2Zr1S1-,-635.146398
Hg1Os1Fe1S1C1,-1944.265884
Re2Mn1S2N1,-2159.027836
Ir1Ag1Ru1C1-,-384.291502
Ir1Ag1Ru1C1+,-383.98081
Zn1Fe1Mn1S1N1+,-4647.030683
Ag2Cr1N1C2,-1469.360827
Au2Cr1N2C1,-1463.595753
Ag2Cr1N1C1,-1431.308544
Zr2Co1O1N1,-1607.070783
Pd1Mo2O1N1C1,-432.494225
Fe1V1Ti1S2C1+,-3891.763222
Hg1Os1Sc1O2N1,-1210.315547
Ti3S2C1,-3383.184769
Ta1Y1Cr1S2+,-1936.22107
Pt2Ti1S1,-1486.491412
Au3S2C1+,-1241.503898
Pt2Ti1S3,-2283.08477
Pt2Ti1S2,-1884.777078
Ta1Cd1Cu1O3-,-2091.335224
Au1Pt1Zr1S2-,-1098.825211
W1Y2O2N1+,-349.068437
Ti1Fe1Rh1,-2223.762028
Nb1Ni1V1O1C2,-2660.889851
Tc1Zr1Cr1N1-,-1227.172989
Hf1Co1Ti1S3-,-3475.333162
V3S1O1C1,-3343.810508
La1Ti2N2C1+,-1878.125616
Ta1Ag1Mo1S2N1+,-1123.314637
Mn1Fe1Mo1-,-2482.927308
Ru1Mo2C3,-345.552793
Ru1Mo2C2,-307.42774
Ru1Mo2C1,-269.321251
Os1Cu2N2C1,-3519.507015
Cu3N2C1,-5069.360795
Pt2Cu1O1C1,-1992.651217
Pt2Cu1O1C2,-2030.758334
Ir2Nb1S2O1,-1137.589804
Ta2Y1C1,-190.31003
Ta2Y1C3,-266.589471
Ta2Y1C2,-228.472945
Cd1Ti1Sc1S2N1+,-2629.140161
Ir1Tc1Zn1N3,-2128.919066
Fe2Sc1O1N1,-3418.3729
Ru2Cr1S1O1C1,-1745.980753
Mo2Y1S1N1,-627.814535
Zr1Ni2S1O2-,-3612.848468
Au1Zr1Zn1S1N2,-2470.061775
Re1Cu1Fe1S1N1C1-,-3473.860495
Pd3O1-,-458.912247
Hf1Cu1Co1O2C1+,-3259.895616
Re1Cd1Zn1O1C1-,-2138.810432
W1La1Mn1S1O2+,-1798.508295
Ir1Pd1Zn1O1N1+,-2141.406246
Au1Pt1Mn1O2N1+,-1611.12728
Ta1Pd2O1,-388.103107
Hg1Ta1Cr1N1C2-,-1386.00622
Ta1Pd2O2,-463.431285
Cd1Ni1Sc1N1+,-2491.36955
Au2Sc1S1C2+,-1506.419846
Cd2Ag1O1N2,-667.176221
Cd2Ag1O1N1,-612.343389
Mn1Pd1Hg1-,-1432.429535
Ta1Hf1Cd1S2C1+,-1107.184418
Ni1Co2O1C1,-4387.411638
Cd2Ti1O1N1,-1314.966228
Cd2Ti1O1N2,-1369.796264
Ag2V1O3,-1463.83171
Ag2V1O2,-1388.550629
Ag2V1O1,-1313.215759
Re1Hf1Pd1O3+,-479.918514
Pt2Rh1O2N1,-554.492689
Ru2Y1S1C2-,-702.68088
Nb1Sc2S2O1,-2450.420835
Os1Mo2O2N1,-432.533886
Pt2Pd1S2C1+,-1200.930035
La1Pd2S1O2,-836.254335
La1Pd2S1O1,-760.979411
Ag1Tc1V1N1-,-1226.582505
Au1Cr1V1O1N1C1-,-2292.584008
Hf1Ag1Tc1N2+,-385.116189
Pt1Sc2N1,-1695.665378
Pt1Sc2N3,-1805.26968
Pt1Sc2N2,-1750.45599
Hg1Nb1Zr1N3-,-421.946064
Os1Pd1Tc1C1-,-337.47873
Zn1Co1V1S2,-4902.840812
Rh1Mo1Ti1S1C2-,-1502.797707
Ir1Hf1Zr1O2N1-,-404.986147
Ag1Mo1Zr1S2N1-,-1113.677874
La1Y1Fe1N2-,-1443.314634
Au1Ni1Sc1S1O1+,-2878.234065
Mn2V1C2,-3322.256013
Mn2V1C3,-3360.359144
Nb1Zn1Ni1N3,-3509.130454
Au1Ir1Ta1O2C1-,-485.944829
Tc3S1O1N1,-770.804875
Ir1Zr2S1C1,-634.859552
Re2La1O2N1+,-393.430367
Cr1Fe2+,-3571.762988
Mo1Zn1Ti1O1N1C1+,-2865.095708
Ir1La1Ti1O1C1,-1098.896171
Mo1Zn1Ti1O1N1C1-,-2865.3616
Cr1Fe2-,-3571.987815
Rh1Tc1Ti1S1N1C1-,-1532.135945
Y2Cu1C1,-1755.209502
Y2Cu1C2,-1793.336257
Y2Cu1C3,-1831.455218
Hg1Hf1Fe1N1C2-,-1596.267631
W1Ag1Cu1O1+,-1929.620689
Hf1Co1Cr1S1-,-2873.639997
Pt1V1Sc1N1-,-1878.978488
Pt1Ir1Y1O2N1+,-467.1987
La1Y1Ti1S1C2+,-1393.732607
Mo2Zn1C2,-1991.931705
Pt1Mo2S1N2-,-763.733557
Hf2V1O1N2,-1225.039906
Mo2Zn1C1,-1953.798901
Pt1Mo2S1N2+,-763.37748
W1Hf1Ru1N3-,-374.460976
Au1Ir1Zn1O1N1-,-2149.645282
La2Tc1S2N1,-995.467693
Re1Mo1Mn1O2C1,-1486.244419
Os1La1Ru1S3-,-1412.17275
Rh1Tc2N2C1,-419.819751
Ta1Cd1Ru1O1+,-394.660337
Hf1Re2-,-204.530984
Hf1Re2+,-204.273581
Ni1Mn2S1C1,-4246.851456
Au1Ir1Hf1S1N1C1-,-779.426853
Rh1Ni1Cr1N3-,-2827.866287
Re1Ta1La1S1C1+,-603.09122
Re1Fe1Sc1N1,-2157.548764
Pd1Zn1Ti1S1O2+,-3305.446627
Ir1Ru1Ti1O2N1-,-1254.255977
Nb2Mn1O1,-1340.238642
Nb2Mn1O3,-1490.976089
Nb2Mn1O2,-1415.599414
Zr1Mn1Ti1C3,-2161.825226
Hg1Rh2S1C2,-849.011439
Hg1Rh2S1C1,-810.905102
Ag2Co1S1C1,-2113.064315
La1Rh1Ni1C2+,-1726.523681
La1Y2S1,-506.445991
La1Y2S3,-1303.213927
La1Y2S2,-904.834544
Hg1Y2S1C1+,-666.271483
Zr1Zn1Ti1S1N1-,-3129.071887
Nb2Zn1N1,-1948.062148
Fe1Zn1Os1+,-3133.536518
Nb2Zn1N3,-2057.768213
Nb2Zn1N2,-2002.938938
Hg1Ta2S1N1,-720.552046
W2Ni1C2,-1718.684271
W2Ni1C1,-1680.560435
Cd1Nb1Sc1N2C1-,-1133.163744
La1Ni1Co1O1N1C1-,-3091.102533
Ag2Tc1O3-,-600.698448
La1Ni1Co1O1N1C1+,-3090.868916
Pd1Mn2S2C1,-3264.65567
Pd1Zn2O1C2+,-3837.89041
Ag1Ru1Mn1O2N1+,-1597.96726
Ta2Tc1S1N2,-702.765782
Ru1Cr1Ti1S1O1N1,-2517.34295
Pd1Zr1Sc1S2C1+,-1770.177137
Ag1Ni1V1N1C2+,-2730.10135
Rh1Tc1Y1O3+,-455.41468
Ir1Os1Cu1N1C1-,-1928.535616
Pt1Ir1Ta1N1+,-335.224271
W1Nb2O1,-256.28408
W1Nb2O2,-331.646258
Mo1Mn2N1-,-2425.060731
La2Co1S2C1+,-2280.580472
Zn1Mn1V1S1C1-,-4310.866691
Ir1Cu2O1,-3460.710026
Pd1Ru2O1C2,-469.148432
Ir1Cu2O3,-3611.295325
Hg1Ru1Mo1O1C1+,-429.682496
Ni2V1S2,-4757.383463
Ni2V1S3,-5155.710411
Re2Mo1S1O1-,-698.420424
Hf1Ni2S1N1,-3517.860821
Re2Ru1C1,-289.49008
Re2Ru1C2,-327.599991
Re1Pd1Y1N2C1+,-392.021514
Ag1W1Pt1+,-333.055906
Sc1V2-,-2648.682128
Zr2Ti1C2,-1019.701607
Sc1V2+,-2648.471396
Au1Cd1Y1N1-,-396.566562
Hf1Ag1Zn1S1,-2372.606692
Hg1Ru2N2C1,-490.910615
Re1Mn2S3,-3575.289905
Hg1Ir1Os1S2C1-,-1183.241884
Nb2Cu1C3,-1868.752159
Os1Ag2O1C1-,-498.027183
Ni2Mo1+,-3084.644425
Rh2Ni1C1+,-1767.307835
Mo1Zn1Mn1C1+,-3036.437357
Cd1Mo1Cr1C3+,-1394.408062
Cd1Y1Ti1S1,-1453.749845
Pt1Pd1Nb1S1N1C1-,-795.519676
Cd1Y1Ti1S3,-2250.469751
Os1Mo1Ti1O2C1-,-1197.191135
Mo2Mn1S1N1,-1740.518078
Au2Re1S1O1,-823.35327
Pd2Zr1N1,-357.579199
Pd2Zr1N3,-467.192174
Pd2Zr1N2,-412.382313
Pt1Os1Fe1S1N1C1-,-1965.076391
Ta1Tc1Zn1C2+,-1993.119675
Hg1Os1V1S2O1-,-2060.164194
Hg1W1Ni1C1,-1766.925962
Fe1Mn1Cr1N2C1,-3607.019755
Ir1Mo1Nb1S2,-1026.129478
Cd1Fe1Ti1C1-,-2318.999881
Os1Zn1Fe1O1C1,-3247.231036
Co1Cu1Nb1+,-3080.047131
Ag1V1Sc1O2C1-,-2040.505393
Hf2Mo1S2C1,-998.917502
Ta1Cd2S2C1-,-1227.096098
Pt2Mo1O1N2-,-491.891955
Os1Hf1Mn1S1C2-,-1764.30919
Re2W1O1N1C1+,-391.606759
La1Nb1Sc1S3-,-2044.2892
La1Tc2C2-,-269.424558
Ir1Re1Ru1S3+,-1472.135038
Hg1Cu1Cr1O1N1C1-,-3006.808997
La1Au2-,-303.103287
Re1Ta1Cd1S1C2+,-777.226456
Pt1Ta1Y1S1N2+,-722.405153
Au1W1Y1S1O1C1-,-752.963191
La1Au2+,-302.867875
Ir1Mn2S2,-3203.035754
Ir1Mn2S3,-3601.36342
Mo1Cr1Sc1O2N1,-2078.922726
Ta1Zr2S1C2,-625.579772
Ta1Zr2S1C1,-587.43189
Zr1Ni2S2O1-,-3935.836737
Zr2Hf1-,-141.917196
Rh1Ru1Mn1S1,-1754.745393
Y1Zn1Ti1S1N1-,-3120.367689
Zr2Hf1+,-141.691169
Ag1Hf1W1,-261.895222
Tc1V2S2O1,-2840.820242
Hg1W2S2N1-,-1139.075928
Hg1Pt1Rh1O1N1C1-,-551.606638
Hf1Y1Cr1S1O2-,-1679.922717
Os1Y1Zn1S1O1-,-2382.060185
Zn1Ti2S1N2,-3986.333371
Zn1Ti2S1N1,-3931.476063
Zr2Zn1C2,-1949.590895
Zr2Zn1C3,-1987.717037
Ag2Ir1,-398.182733
Zr2Zn1C1,-1911.461522
Ru1Zr1Co1S3,-2719.70295
Cu2Co1S2N1+,-5515.017288
Hg1Hf1Pd1O2N1,-534.721614
Rh1Tc1Cu1S2+,-2628.224687
Ni1Hg2,-1815.292325
Os1Hf1Fe1S1N1C1+,-1893.465967
Au1Ag1Mo1S1O1C1,-862.54891
Rh1Ru1Nb1N1C1+,-355.080239
Ru1Fe2N1C2+,-2753.16275
Hg1Pd1Mn1O1N1,-1562.434743
Co1Cr1Ti1N1+,-3331.38803
Ag3S1N2+,-948.470478
Zr1Cr2S1C1+,-2572.212368
Ru3O2N1+,-489.740213
Hf1Rh1Zn1S2,-2734.575952
Mo2Cr1O1N2,-1365.824553
Rh1Nb2S1-,-622.803226
Mo2Cr1O1N1,-1310.9865
Ag1Pd1V1S1N2,-1726.744801
Ta1Zr2S1,-549.274297
Hg1Ru1Cu1O1N2+,-2073.531385
Ta1Zr2S2,-947.653778
Rh1Sc2O1,-1707.400773
Rh1Sc2O2,-1782.737119
Rh1Sc2O3,-1858.043803
Ru2Ti1C2,-1115.456593
Ru2Ti1C3,-1153.569618
Ru2Ti1C1,-1077.356516
La1Tc1Mo1S2C1+,-1015.101994
Au1Cd1Y1N2C1+,-489.241714
Ir1Ag1Fe1O1C2-,-1666.622364
Rh1Mo1Y1C1+,-254.941416
Au2Re1N2-,-459.42661
W2Zr1S2O1,-1053.165177
Pt1Mn1V1O2N1+,-2419.606757
Rh1Cu1Sc1N3,-2676.216711
Os1Hf1Tc1S2+,-1015.866295
Zr1Zn1Cr1O1N2-,-3055.937931
Hg2Sc1N1C2,-1198.623074
La1Ag1Tc1N2-,-368.988289
Hg2Sc1N1C1,-1160.540762
Ta2Nb1N2,-280.57218
Pd2Nb1S1O1N1+,-840.864886
Y1Cu1Cr1N1C1+,-2816.078674
Hg1Sc2N3,-1839.31711
Mo3C3+,-318.620851
Hg1Sc2N1,-1729.691149
Mo3C3-,-318.894029
La2Ni1S1N1,-2024.716509
Tc2Y1S1C2,-674.444955
Tc1Cr1Ti1O1C2+,-2126.102204
Fe3C1+,-3829.09994
Fe3C1-,-3829.364251
Sc2Tc1,-1602.199613
Zr1Cr2S1O2+,-2684.842606
Nb2Zn1N1C2,-2024.306045
Ir3S1N1+,-765.799881
Rh1Zn1Cr1O1N2-,-3119.410704
Ir3S1N1-,-766.166718
Os2Rh1O1C2,-443.407691
Au1W2O2N1-,-475.430496
Cu2Ni1C3,-4903.749352
Cu2Ni1C2,-4865.651604
Cu2Ni1C1,-4827.542074
Mn1Sc2C1+,-2710.333313
Ru2Ni1N2C1-,-1845.901283
Au1Ta2S2O1+,-1121.461616
Nb1V1Sc1O1-,-1837.023416
Sc3O1C1+,-2395.438319
Re1Ta1Cd1N2C1,-450.681505
Au2V1N2C1,-1363.179605
Os2Cd1S1O2+,-897.663048
Ru2Zr1S3,-1431.748204
Sc3O1C1-,-2395.63472
Ru1Mo1Zr1O1C1+,-323.319538
Ta2W1-,-180.992488
W1La1Ag1O1C1-,-359.075776
Re2Cu1N1C1,-1889.979184
Ta2W1+,-180.743585
Re2Zr1S1N1,-656.726355
Ni2Fe1O2C1,-4469.231673
Ru1Zr1Co1O1+,-1599.851768
Au1Pd1Ru1S1O2+,-907.036214
Au1Os1Cu1O2-,-2017.662197
Cd1Mo2N1,-358.828215
Ni1Cr2S2O1,-4469.330789
La1Cd1Ti1S1C1+,-1484.976919
La1Ru1Sc1O1C2+,-1038.605348
La2Cu1O1N2,-1888.689216
Pt1Rh1Sc1C1,-1028.75288
Os1Cd1Ag1C2-,-481.513033
Hg1Cd1Sc1S1N1C1,-1573.112258
Hg1Hf2C1,-287.45293
Re1Ni1Ti1O1,-2511.421369
Pd1Tc1Ni1O1N2+,-1901.646339
Hg1Pt1Mo1S1N2,-848.875738
Au1Ir2N2,-453.969599
Au1Ir1Mo1C3+,-422.247357
Au1Os1Hf1O1C1-,-387.915819
Hg1Ru1Zr1S1+,-693.46385
Cd1Ru1Co1S1N2+,-2153.038771
Hf1Ag2C2,-418.032067
Ag1Zr2O1N1,-371.191269
Hg1Y2O2N1,-435.581492
Hf1Ag2C1,-379.890351
Ru1Y1Mn1C3,-1398.539627
Pt2Y1O2C1,-465.801405
Os1La1Zr1N1,-224.155597
Mo1Cr1Ti1S1O1C1-,-2473.974831
Cr1Fe1Rh1-,-2418.806219
Hg1Ta1La1N3-,-406.511364
Au1Ir1Hf1S1N2-,-796.060895
Ag1Zr2O1N2,-425.992878
Re1W1Rh1O2C1+,-444.396743
Au1Y1Cu1S1O1N1-,-2343.054353
Ru1Tc1Sc1C1+,-974.280523
Pt1Mo1Ti1O1N1+,-1166.960749
Zr1Cd2+,-382.143701
Zr1Cd2-,-382.383258
W1Y1Cu1N1C1,-1838.862788
W2Co1N3,-1681.391201
W2Co1N2,-1626.556714
La1Cu1Sc1O1N1+,-2562.879197
Os1Ru1Ti1S2O1+,-1906.739347
Au1Cd1Ni1S1C2-,-2286.335172
Re1Ru1Tc1O1-,-329.287906
Ir2Pd1S1O1,-810.118501
Ir2Pd1S1O2,-885.420777
Ir1La1Fe1O1C1-,-1513.185323
Hg1Ta1Cd1O2C1-,-566.935057
Nb2Zr1O1C2,-312.498178
Au1Cu2N2C1,-3564.544755
La1Ti2O1C2-,-1882.11133
Cd1Ni2O1N2+,-3369.095296
Ir1La1Sc1N1C1-,-989.655424
Y1Cr1Sc1S3-,-3038.577784
Co1Cr2S1C1-,-3908.248462
Ag2Ti1O2N1,-1348.741409
Ta2Mo1S1C2,-656.714712
Mn1Pt2-,-1389.785449
Mn1Pt2+,-1389.476709
Fe1Cr2O1C1,-3466.145108
Fe1Cr2O1C2,-3504.262487
Tc1Mn1Sc1N1C1-,-2085.497461
La2Ti1S1N1C1+,-1403.752864
Re1Pd1Zn1S3-,-3180.546396
Ag1V2S2C1,-2869.684217
Rh2Cr1S1,-1663.878354
Ag1Fe1Ti1S1C1+,-2696.326306
Rh2Cr1S2,-2062.174865
Os1Tc2S2N1,-1103.667116
Ru1Cu1Mn1S3+,-4081.120729
Hg1Nb2S1N2,-775.329651
Re1Ag1Pd1N1C2+,-483.816979
Rh1Mn2O1-,-2487.979513
Hg2Mn1O1N2,-1642.851001
Hg2Mn1O1N1,-1588.01008
Hf2Tc1O1C2,-328.365633
Hf2Tc1O1C1,-290.252812
Ir1Ru2S1O2,-842.980357
Cd1Pd1Y1O1N1,-463.966579
Co1Os2+,-1563.877158
Au2Ni1S1C1,-2216.177116
Hg1Zr2O2C1,-436.301933
Hf1Y2S3,-1319.603372
Pd1Ru1V1S1O1C1-,-1678.60183
Y3S1O2+,-663.86746
Hf1Cd1Fe1C1+,-1517.254467
Au1Y1Zn1O3-,-2179.421577
Ta1La1Ag1S1C1+,-671.74087
Cd2Nb1O1N1-,-522.523131
Ni2Sc1S2O1,-4649.455225
Pd1Tc1Ti1N3,-1222.557238
Ag1Zn2S2N1,-4557.013635
Pt1Ni1Cr1S2O1-,-3544.237096
Pt1Re1Fe1S2O1+,-2333.067998
Ru2Zn1N2,-2078.718937
Au2Mo1N2,-449.203933
Au2Mo1N1,-394.439692
Ru2Zn1N1,-2023.91875
Cd2Pd1S1C1,-899.651163
Re1Fe1V1C1,-2324.119983
Mo2Cu1S1O2,-2325.871295
Cd2Pd1S1C2,-937.715179
La2Cr1S2,-1904.317797
La2Cr1S3,-2302.675286
Zr2Mo1-,-162.18098
Ta1Ru2S1O2,-795.733693
W2Pd1S2C1-,-1096.809016
Ta1Ru2S1O1,-720.401037
Cd1Mo1Cu1S2,-2673.022281
Ta1Tc1Mo1N1-,-260.820693
Fe2Ru1,-2622.35141
W1Hf1Tc1S2-,-992.553155
Ag1Ru1Nb1C1-,-336.878789
Nb3N2C1,-318.635414
Ru1Fe1Ti1C3-,-2322.469055
Ir1Hf1Y1S1C1+,-626.905728
Cd1Ru2N3,-521.841217
Cd1Ru2N2,-467.019816
Cd1Ru2N1,-412.214143
Pd1Ni1Fe1S1O2+,-3448.594661
Au1V2O2C1,-2212.52812
Pt2Cr1O1N1,-1413.263176
Re1Pd1V1S2-,-1946.860883
La1Cr2S2O1,-2992.593241
Au1Mn2S2C1,-3272.486357
Au1Cd2S1,-869.390312
Pt2La1O1N1,-400.376806
Au1Cd2S2,-1267.65024
Au1La1Zr1S1N2-,-722.372085
W2Fe1N3-,-1562.397113
Os1Ag1Co1S2O1+,-2492.084916
Ta1Ag1Ru1O2,-449.472672
Ir2Cd1N1,-431.138968
Cr1Re2-,-1201.026121
Cr1Re2+,-1200.77295
Pt1Rh1Zr1S1O1N1,-805.359379
Tc1Ti2S1,-2178.075634
Tc1Ti2S2,-2576.413158
Tc1Ti2S3,-2974.736785
Y1Fe2O3,-2791.856467
Y1Fe2O2,-2716.50569
Pd3O2N1+,-588.628441
Pt1Cu2O1C1,-3513.904117
La1Co2O2N1-,-3002.739811
Sc1Co1Mo1+,-2211.457963
Ru2Nb1O3,-472.683752
Fe2Zr1-,-2574.511995
Pt2Sc1N3,-1163.821066
Cr1Sc2N2-,-2675.616636
Ru2Nb1O2,-397.360931
La1Fe1Mn1S1N1-,-2899.548599
Pt1Ta1Ag1S2C1,-1157.959321
Ir1Ni1Sc1S1N1C1+,-2864.490649
Ir1Re1Cu1N2C1,-1970.898054
Hg1V1Sc1O1C2-,-2009.790847
Pt1Ru1Nb1N1-,-326.037766
Ta1Hf1Tc1S1N2,-693.779197
Re1W1Cu1N3-,-1950.384672
Ir1Pd1Ni1S1O2+,-2289.17053
Re1W1Cu1N3+,-1950.070021
Nb2Cu1N2C1,-1902.203637
Hf1Nb1Mn1S1O1N1+,-1784.286339
Au2Cu1O3,-2137.685603
Os1Ta1Co1S1C2+,-2004.770184
Zn1Y2,-1855.901749
Au1Sc2S1N1C1-,-2148.499897
Hg1Ru1Mn1O2,-1549.949415
Re1Ta1Ni1O1C2,-1795.184515
Cd2Mn1O1,-1561.724913
Hf2Cd1O3+,-489.545586
Cd2Mn1O3,-1712.288332
Pd2Ru1O2C1,-539.330952
Os1Mn1V1S2+,-2982.124266
Y1Ni1V1S3-,-3685.751329
Hg1Au1Os1S2C1-,-1214.613086
Rh2V1O2N1,-1370.529437
Ir2Ag1O1C2,-507.159439
Ir2Zn1O2C1,-2176.786835
Zn1Co1Sc1S2N1,-4774.367291
Ta1Cd1Cu1S1C1,-2301.591468
Hg1Rh2S1O1-,-848.150982
Re1Ta1Fe1C2,-1475.206526
Pt1Tc1V1S1N1C1-,-1635.474654
La1Zr2S2O1,-997.665505
Hg2Cd1O2,-625.057912
Hg2Cd1O1,-549.838637
Mn2Co1-,-3684.887813
Ir2Ti1S2N1,-1909.594521
Hf1Ag1Zn1O3-,-2200.39741
Rh1Ru1Zr1S1-,-650.826123
Os1Mo2N2C1-,-374.827642
Au1Pd1Mn1N1+,-1469.168527
Fe2Ni1-,-4035.879244
Hg1Fe1V1O1C1+,-2474.412687
Hg1Fe1V1O1C1-,-2474.65598
Fe2Ni1+,-4035.638416
Co2Cr1N2C1,-3957.861584
Zn1Sc2S2,-4097.480616
Sc1Mn1Pd1+,-2039.425522
La1Nb2S2N1,-996.986083
Zn1Sc2S1,-3699.100569
Ta1Pt2+,-295.438684
V1Zr2-,-1037.970652
Os1Nb2N2C1-,-352.424034
Ta1Pt2-,-295.757151
Au1V2N1C1-,-2116.734909
Au1Mn1Cr1S1N1C1-,-2822.588683
Re1Co2S1N1,-3297.013823
Mn1Sc2S1N1C1,-3163.730149
Hf2Pt1,-215.276942
Hf1V2S1C2,-2410.550264
Hf1V2S1C1,-2372.418973
Hg1Pd1Ti1S1N2+,-1638.488216
Mn2V1S1N1,-3699.213463
Mn2V1S1N2,-3754.045665
Hg1Re1Nb1S1C1-,-725.125415
Cu1Co1Fe1S1-,-4685.46568
Re2Cu1S1C2,-2271.59743
Pd2Ru1O1C1,-464.040559
