cluster,FEPA
Nb1Ti1O1C1+,-4.6181
Ag1Cd1-,-0.3151
Re2Zn1Cr1S1O2C1-,-4.0535
Pt2N2,-3.4777
Au1Ru1S1N1,-2.8081
Ta3Zr1O3C1+,-6.0701
Zn2Cr1S1N2-,-2.5362
Hf2V1O2,-4.6215
Ag1Nb1O1-,-3.277
Os1Tc1S1-,-2.9127
Ag1Mn1O1C1+,-3.3872
Mn1Ni2-,-1.878
Cr2Tc1+,-1.8901
Zr2S1,-3.3382
Ir1Y2N2,-4.0752
Zr1Re1+,-2.4045
Pt1W1S1+,-3.325
Re1Zr1S2-,-3.7014
Ir1Pd1Mo1Cu1S1-,-3.0109
Zr1Nb2,-2.7575
Os1Rh1Zr1Sc1N2C1,-4.8546
Rh1Cu1S2,-2.7318
Co1Cu2-,-1.6421
Co1Cr1N2,-3.2032
Cd1Mn1Ti1S2C1+,-3.2472
Au1Ti1S1O1,-3.5376
Pt1Zr1Y1Mn1S2O2-,-4.8166
Mo1Ta1-,-2.1717
Pt3N2C1+,-4.4232
Ru1Mo1O2-,-4.2028
Zr1Cd1,-0.3001
Os1Cr1N2+,-3.366
Hg1S1+,-1.0175
Nb2Zr1Ti1O4,-5.6343
Os1Fe1Cr1C3-,-4.3378
Pd1Cu1C1+,-2.5193
Re1W1Y1Mn1O2N2+,-4.764
Re1Cr1S1N1-,-3.1422
Hf1V1N1C1+,-4.3538
Re1Nb1O1C1+,-4.4329
Ru1Tc3N2,-3.9302
Hg1Rh1S1C1+,-2.873
Ag1Tc1V1O1N1+,-3.4748
Ir1Cu1S1-,-2.2609
Pd1Mo1S1+,-2.4259
Mn1Sc1C1,-2.4775
La1Ru1O1N1,-3.8577
Re1Y1V1S1O1C1+,-4.6291
Nb2Y1S1N1-,-4.0336
Mo3S1N2,-3.9133
Ru1Y1S1C1,-3.9064
Pd2Co1O1,-2.6124
Au1Hf1Cr1C2+,-3.8631
Au2Zr1C1,-2.8279
Au1Co1O1N1-,-2.9855
Hg1Ni1S2-,-2.1836
Re1Sc3C1+,-3.7517
Nb1Ni1Fe1S1N1C1,-4.2115
Hg1Ni1C2+,-2.9939
W1Mn2O2,-3.6252
Co1Ti1N1,-3.1181
V4+,-2.5568
Rh1Ru1Zr1Zn1S1O1C1-,-4.2015
Hg1Cu1O2+,-1.8788
Au3N2+,-3.223
Zn1V3C1+,-2.9315
Pt1Nb1C2+,-4.3383
Hf1Rh1Ni1S1,-3.491
Mo1Ti1S1O1-,-3.6851
Au1W1Zr1Ti1S2O1C1,-4.791
Hg1Cu1Sc1S1N1C1,-3.5003
Co1V2N1,-3.1808
Au1Pd1N1-,-1.6131
Au1Co1S1O1+,-2.3981
W1Rh1Mo1N3,-4.0986
Pd2W1-,-1.986
Re3N1C1-,-4.1587
Re1La1Cd1Ti1S3O1,-4.1658
Ag1Co1Cr1O2C1+,-3.86
Sc2O1C1+,-4.3071
Y1Os2,-3.0316
Ni1Zn3+,-1.165
Au1Zr2N1,-3.587
Os1Ti1S1O1,-4.0305
Pt1Ta1Rh1Ni1N3-,-4.2375
Ta3S2N1,-4.8685
Pt2O1,-2.4404
Ir1Os1O1C1-,-4.4014
Ru1Cr1S1C1+,-3.3046
Cr2Ru1,-1.2034
Re1Pd1C1-,-3.033
Pd1Ru1S1N1+,-2.9344
Au1Re1N1+,-2.6226
Pd1Zr1S1O1+,-3.7884
Ag1Fe1Mn1N1C1,-3.1486
Pd1Zr1C2-,-4.255
Pt2Zn1C1,-3.1348
Re1Hf1C2,-4.4672
Tc1Ni2C1,-3.184
Hf1Rh1S2+,-3.6857
Ir1Pd1Mn1Ti1O1N1C1-,-4.4628
Hf1Y1O1C1-,-4.5015
Sc2O1C1,-4.0739
Zn1Ni2O1-,-2.1519
Zn1Re1+,-0.644
W1Fe2O1,-3.0831
Hg1Cu1S1N1-,-1.6996
Re1V1O1C1+,-4.0997
Pt2Ag2O1-,-2.4539
Ir1Cd1S1O1-,-2.8521
Ag2N1+,-1.3345
Zn1Co1O2-,-3.0643
Hf1Co1O1C1-,-4.2785
Co1Ti1S2,-3.6996
Pd1Fe1S1N1+,-2.792
Os1Ni1S2-,-3.296
Zn1Mn3S1N1-,-2.3426
Ta1Ru1S1C1-,-4.1359
Os1Ta1Hf1Zr1O3C1+,-5.976
Os3C2+,-4.8125
Pt1Cd1N2+,-3.3365
Pt1Os1N2,-3.6187
Hg1Rh1S1,-1.4335
Cu1Ni1Co1N1C2,-4.066
Os1Hf1Zr2O2C2+,-5.866
Mo2Cr1S2,-3.135
Os1Zn1S1-,-1.8198
Zn1V1O1C1-,-3.0725
Hf3O1C1+,-5.0568
Sc1Au2-,-1.7047
Hf1Mn1O2,-4.3377
Zr1Y3C2,-4.0969
W2S1N1-,-3.7697
Mo1Co1O2+,-3.796
Ir1W1Co1Fe1S2C2-,-4.6685
Mo1Zn2O1,-1.7859
Ir1Ta1Nb2O3C1+,-5.8143
W1Pd1Cu1S1N1-,-3.4631
Ru1Ti1S1O1,-3.891
Ni1Sc1S1N1+,-3.2302
Ir2Co1S2C1+,-3.9822
Hg1Ta1O1-,-2.9232
Ru1Cu1S1O1,-3.023
Os1Cd2O1,-1.7759
Ru1Co1Mn1S1N2+,-3.695
Hf2Cr1N1,-3.2167
Rh1Co1O1+,-2.5601
Ta1Hf1Ru1Zr1O3N1-,-5.7424
Ag1Sc1O1N1+,-2.887
W1Co1O1N1,-4.0739
Os3Cd1S3C1-,-4.0332
Os1Nb1O1+,-3.9832
Rh3O1,-2.5991
Ag1Rh1O1,-2.0338
Ru1Mn1N2-,-3.3616
Os1Rh1Ti1S1C2,-4.534
Pd1Fe1C1+,-3.0231
Au1Rh1S2-,-2.5752
Pd1Tc1V1S1N2,-3.7917
Hg1Au1S2+,-2.0407
Co1Fe1N2-,-3.5266
Pt2C1+,-3.5854
Cr1Pd2,-1.5233
Mo1Co1S1O1,-3.6125
Mn1V2O1N1C1-,-4.1857
Hf1Mn1O1+,-3.4656
Cd1Mo1V1S2O1+,-3.4244
Re1Hf1S1O1-,-3.8954
Pt1Ni1S1C1+,-3.6571
Os1Pd2C1,-3.0894
Zr1Hf1,-1.4446
W1Ag1S1,-2.249
Pt1Ni2N2,-3.5141
Au1Sc1N1,-2.3111
Ag3S2O1,-2.1755
Ta2S1C1,-4.5178
Os1Tc1N1C1,-4.0536
Zn2Ti1O1,-2.1405
Co2V1C1,-3.2544
W1Zr1S1+,-3.4487
Rh1Y2N1+,-3.8031
Ir1La1Mo1Sc1O1N2+,-4.8522
Os1Ni2C1,-3.3496
Ir1La1Pd1Tc1S1N3-,-4.2758
Ir1Ni1O2+,-3.3428
Mo1Co1O1N1-,-3.851
Pd1Rh1N1C1,-3.5734
Cr4C1,-2.0805
Pd1Rh1S1O1,-2.7367
Ir1Pd1N2,-3.2945
Ta2Sc2O1N2,-4.9887
Zr1Ti3S2N1-,-4.361
Zn2Cr1N2,-2.1536
W1Cd1S1C1+,-2.999
Re1Zr1O1N1+,-4.265
Au1Zn1Cr1N2C1+,-3.0232
Ta1Pd1Co1Fe1N4,-4.0692
Hf2S2+,-4.2279
Cd2Zn1O2,-1.6199
Co3N1,-3.0769
Pt2S1C1-,-3.7341
W1Co1S1C1+,-3.6948
Sc4N1+,-3.2967
Cu1Co1O2-,-3.3525
Re1Ta1N1C1,-4.3103
Mo3N1C1-,-3.7779
Ti3S1O1N1+,-4.7283
Pd1Ti1O1C1+,-3.7778
Re1Ti1C1-,-3.5185
Ta1Fe2C1,-3.3193
Ta1La1C1,-3.4922
La1Co1N1C1-,-4.0914
Ni1C1-,-1.9226
Ag1Zr1V2S1N1C2,-4.4918
Pd1Co1S1C1+,-3.3912
Os2Ni1O1N2+,-4.1464
Rh1Sc1N2-,-3.6604
Au1Ni1Mn1S1N1+,-2.7703
W1V1O1C1,-4.1911
Ir1La1S1C1+,-3.9564
Ag2Mn1N1,-1.7333
Mo1Y2N2-,-3.9993
Re1La2S1,-3.4147
Fe1Cr1N1-,-2.4199
W1V1O1,-3.4277
Ta1Tc1Zr2O4-,-5.9606
Pt1Pd1Cu2S1O2N1+,-3.3504
La3Mo1S1,-3.1524
Ir2Sc1O1,-3.7711
Re1Ta1Y1C3-,-4.9706
W1Ru1Ni1S2O1-,-4.2691
Au1Tc1O1N1-,-3.5614
W1Tc1Cu1V1O1C3+,-4.7347
Ta1Ti3N1+,-3.964
Pt1O1-,-2.2011
Mo1Co1V1Ti1O1N1C2-,-4.853
Ir1Mo1O1C1+,-4.2092
Hg3Y1N1C1-,-2.3274
Fe1Zn1Hf1Ir1+,-2.7362
Os1Zr1N2+,-4.1811
Pt1Zn1C1,-2.4033
Pt1Zn1S1N1,-2.2691
Ti1Ta1-,-1.8813
Cu1Zn2-,-0.6512
Cd1Ti3O1C1-,-3.6629
Nb1Co2S2,-3.8056
Mo4N1,-3.1773
Pt1Y1V1S1O1N1-,-4.3901
Hf1Ru1Zr2O4,-5.8085
La1Ni1S1C1-,-3.3206
Os3O1C1,-4.4736
Pd1Zn1Ni1S2-,-2.6217
Tc2Nb1V1S1C2,-4.714
Ta1Ti3S2C1,-4.6195
Re2Y1Sc1S2C2-,-4.6721
Ta2Hf1Zr1C4+,-6.0549
W1Zn1S1N1-,-2.9673
Hg1La1O1N1-,-2.6797
Ag1Zr1C2,-3.752
Nb1Cr1S2+,-3.4168
La1Pd1S1N1-,-2.956
Ru1Mn1O2-,-3.525
Pt1Ta1O2,-4.6683
Cu1Ir2+,-2.4741
Rh1Cu1Co1Sc1C3,-4.3869
Cr1Sc1O2+,-4.1808
Re1Ta2Hf1O3C1+,-5.8792
Tc1Zn1S1O1+,-2.7126
Fe2O1N1+,-3.3356
Pd2Ti2C1+,-3.5769
Zr1Cu1S1C1,-3.3736
Zr2Y1N1C1+,-4.7799
Cu1Pt1-,-1.0521
Zn1Mo2-,-1.5229
Pd1Au1+,-0.9018
Rh1Y1S1,-3.1706
Au1Pt1Zn1Cr1S1N3,-3.3347
Zr1Cu2S1,-2.7071
Hg1Pt1Ir1S1N2,-3.3159
Ni1V2N1,-2.979
Nb2Cu1S2,-3.7072
Fe3S3,-3.4083
Re2N1-,-3.3558
Au1Zr3S1,-3.6031
Zn2Cu1O2,-2.1037
Cu1Cr1S1N1,-2.7111
Ir1Re1W1Zr1N2C1+,-5.0645
Hf1Y1S1O1-,-4.3058
Re1Y1O1C1-,-4.267
Hg1Os1S1N1,-2.7396
Hf1Cu1N1C1-,-3.7357
Pd1Mo1N1-,-2.9887
Ru1Nb1N1C1+,-4.401
Hf3Sc1O1N2,-4.957
Nb3C2+,-5.2117
Ag2Zr1C3,-3.9879
Y1Cu1Cr1N1C1+,-3.5516
Co1Cr1N2+,-3.3158
Zr1Mn1Cr1S1-,-2.2907
Pt1La1Ag2S1O1N2,-3.7172
W1Y1N1C1-,-4.37
W1Zr1Ni1S1N1,-4.1156
Ir1Ag1S1O1+,-2.8535
Mo1Y1S1,-2.5507
Ir1Mo1N2+,-3.6613
Au1Nb1O2,-4.3956
Pd1Mn2N2,-2.8065
Fe2Ti1C2,-3.8342
Zr1Y1N1+,-3.7681
Ag3Nb1C1,-2.3187
La1Pt2+,-3.279
Os1Ta1Zr1Sc1O4-,-5.9492
V1Sc1S1N1,-3.7396
Pd1Cu1N1+,-1.8337
Au2Nb1C1,-2.7856
Hg1Pt1Os1Ag1S1O1N2,-3.2245
Ru1Zr1S1N1+,-3.8652
La3Cr1N2,-3.6103
Rh1Zn1Cr1N2C1,-3.4336
Co1Mn1N1C1+,-3.8315
Au1Ta1C1-,-2.6766
Zr1Co1C1,-3.3791
Zr1Cr1C2-,-3.8813
Ag3C2+,-3.1603
Nb1Y1Cu1O1C1-,-4.1734
Ir3Fe1N1-,-3.557
Rh1Ru1N1C1,-3.7188
Pt1Nb1O2-,-4.8471
La1Ti1N2-,-4.2584
Ag1Rh2O1,-2.329
Cd1Ni1O2+,-2.3068
Cd1Pd1Y1O1N1,-2.8023
Pt1Ta1Ru1Zr1S1N1C2+,-5.1632
Ta2Zr2S1O3+,-5.8172
Co1Os1,-1.5637
Y2Cr1S1O1C1-,-4.1373
Ru3S1O1,-3.423
Cd1Mn2S1,-1.5351
Mo1Zr1Y1Zn1N2C2,-4.4855
Hf1Ag2V1S1O1N2-,-4.101
W1Hf1Zr1S1O2,-5.0682
Re1Cd1O2+,-3.272
Re1V2S2,-3.6768
La1Ru1N1+,-3.0314
Au1Cu2O1,-2.1552
Y1Hg2-,-0.8338
Os1Tc1Co1S2N1,-3.9772
Cd1Mo2Co1S1N2+,-3.5546
Mo1Zn1S1C1+,-2.7616
Ir1Fe1N2,-3.4961
W1Mn1O1N1,-3.7709
Mo1Fe1N1-,-2.8293
Ni1Ir1-,-1.3834
Ag1Pd1S1+,-1.8243
Mo1Zr1S1O1,-4.0639
Nb3N2C1-,-5.0165
Ta1Nb1Cu1Fe1O1N3,-4.6657
Tc1Mo1O2+,-3.7761
Ir1Fe1S2,-3.182
Zn1Cu1Ti1N2C1+,-3.6194
Hg2Co1O1,-1.5838
Pt1Re1S1N1-,-3.8283
Ni3S1N2-,-3.5006
Y2N1C1+,-4.0548
Cd2Os1+,-1.1656
Ir1Fe1S2+,-3.2602
Nb2+,-2.5976
Cd1Co2C1,-2.5292
Hf1La1O1+,-3.8616
Ti1Zr1-,-1.6342
Tc1Cu1Mn1O3-,-3.9847
Rh1Ni1S1-,-2.243
W3Rh1O1N1,-4.4905
La1Cu1S1C1,-3.1212
Ru1Zn1O1N1,-2.7568
Y2Pd1-,-2.2514
Re1W1Ta1S1,-3.6976
Tc1Fe1C2-,-3.9002
Cd1Ag1O1C1+,-3.3794
Ru1V2S2,-3.6878
Tc1Cr1O1,-2.5356
Pt1Tc1Fe1S1O1+,-3.6099
Co1Fe1C2+,-3.9633
Cd1V2S2,-2.8741
Pt1Tc2Zn1S1O1N2,-3.8777
Ti1V1Ir1Pt1,-3.5612
Rh1Ru1Cu1V1O2C2+,-4.4405
Rh1Fe2C2,-3.7171
Ta1Ag1Mo1S2O1-,-4.0232
Os1Re1S1,-2.8113
Pt1Ru1Zr1S1N1C1,-4.6645
Ru1Mn1O1C1+,-3.9629
Fe2V1C2,-3.6859
Ta3Rh1O4+,-5.8856
Re1Zr2C1,-4.0421
Y1Cu1C1+,-2.503
Re1Cr1O2+,-3.6122
Cd1Ag1Y1Ni1S2O1C1,-3.6824
Hf1Ag1C1+,-2.4094
La3S3-,-4.0157
Mo1V1O1C1-,-3.9174
Pt1Ir1O1C1-,-4.3257
Zr1Co1S1,-3.3729
Pt1Fe1C2+,-4.006
Sc1Mn1Ru1,-2.1602
Cd1Tc1Mo1Mn1S2O1-,-3.4301
Zn1Cu1O1-,-1.6222
Hf2Ni1N2,-4.3973
Hf2Cu1S1,-3.0669
La1Pt1,-2.7555
Pd1Zn1Mn1C2+,-3.2273
Mo1Ti1N1C1+,-4.0469
W1Sc1S1O1-,-3.8541
Zr1V1Sc1S1N1C1,-4.5463
Hf1Mo1S1C1,-3.9997
Ta1Hf1Sc1O1N2-,-5.1401
Pt3Ag1O3-,-3.312
Pd1Mn1S1O1-,-2.9657
Ni2Ti2O2,-4.187
Y1Co3S1O1-,-3.8673
Ni3Mn1S1C1,-3.3943
Pt1Mn1O1C1,-4.0246
Ir1Ag1Mo1Zr1S1N2C1+,-4.5318
Os2Ni1Ti1N1C1+,-4.3414
Ag1Cd3+,-0.9179
Co1Mn1S2-,-3.1028
Hg1,0.0
Rh1Ni1S1N1,-3.057
Hg1Sc3C1-,-2.5348
Pt1Zr1S1N1+,-3.6355
Re1Cd1Y1Ni1S1C3+,-4.2765
Ir1Ag1O2+,-3.0528
Os1S1-,-2.2631
Mo1Ti1C1,-3.0878
Os1Pd1O1C1-,-4.1646
Pd1Ni1C2,-3.6847
Ir1Re1Mo1S1O1-,-3.9555
Pt1Ti1C2+,-4.1982
Cu1Ti1N1C1-,-3.7186
Ta1Ru1S1N1-,-3.869
Nb1Sc1N1,-3.2428
W1Nb2S1,-3.836
Ir1W1Zn1V1S3O1+,-4.1066
Os1Ni2S1C2-,-4.2571
V1Hg1+,-0.4645
Hg1Ir1S1C1+,-3.2671
W3O2+,-4.8659
Ru4+,-3.0339
Sc2N2+,-3.942
Zn1Co2O2,-3.1224
Os1Re1S1N1-,-3.6346
Ni2N1-,-2.6253
Ir1W2La1O1N1C1+,-5.1578
Ti1Mn1,-1.1996
Os1Ta1Zr2O3C1-,-5.8974
Pt1Sc1N2+,-3.8992
Ta1La1S2+,-3.9959
Mo1Y1Zn1S1C1-,-3.1049
Nb1Sc2O1,-3.3013
Hg1W1O2+,-3.7467
Rh1S1,-1.8715
Rh3S1-,-2.5954
Pd1Os2,-2.3817
Mo1Ta2+,-3.4038
Hg1Ag1Rh1Nb1O1N1C2+,-4.1046
Os2Sc1S2,-3.951
La1Tc1N1+,-3.1091
Re1Fe2O1,-2.8963
Ta1Tc1S1,-3.4298
Hf3S2C1,-4.6788
Cr1V1O1N1+,-3.6522
Cu1C1+,-1.0117
Pd1Zr2O1N1C1,-4.9382
Pd2Ni1O1,-2.3858
Y2S2-,-3.6632
Au1Ni1S1O1,-2.4969
Au1Hf1Mn1S2O1+,-3.8138
V1Hg1-,-0.5073
Pd1Cr1N1C1+,-3.6199
Os1Zr1S1C1,-4.3962
Pd1Zn1S1,-1.5756
Ir1Ru1O1C1-,-4.1333
Ta1Cr1O1N1+,-4.3094
Au1Ta1S1-,-2.8311
Au1Mn1O1N1+,-2.5451
Au1Fe1S1C1-,-3.0674
Zr3N1C2-,-5.0858
Ru1Tc1C2,-4.2394
Au1Cr1S1N1+,-2.2651
Mo1Ni1S1N1-,-3.2235
Rh3N1+,-3.024
Pt1La3S2+,-4.3309
Nb1Rh1-,-2.2446
Ta1Mn1O2+,-4.4634
Sc1-,0.0
Ta2Ni1N2,-4.5083
Nb1Zr1Mn1C2+,-4.4075
Zn2S1N1-,-1.4251
Re1Sc1N1C1-,-4.0887
Re1Zr1Sc1O1N1C1,-4.9436
Rh1Zr1S1C1-,-3.8522
Hf2Cr1S2,-3.6448
Mn3N1C1,-3.0329
Ir1Re1Rh1Sc1S1O1N2-,-4.6241
Au1La1Cd1Ag1S2O1C1,-3.3792
Hf1Co1C1+,-3.3457
La1Fe1S1N1,-3.5312
Hf1La1Mo1Nb1S2O1C1,-4.9667
Pd1Ti1O2-,-4.1969
Tc1Ni2S1,-2.7556
Os1Hf1O1C1,-4.7082
Fe2Os1+,-2.7089
Hg3Ta1S3,-2.399
Re2Y2S2C1+,-4.5108
Mo3Fe1S1N1+,-3.8103
Pt1Ni1Co1O1-,-3.088
Ag1Cu2S1,-1.9614
Pt2Hf1S1,-3.8009
Pd2Fe2S1N1,-3.0523
Re1Zn1O1C1,-3.3379
Au1Nb1S1C1+,-3.2855
La3Sc1N1C1-,-3.7813
Ta1Pd1S2-,-3.809
Pt1Re1C1-,-3.2415
Cr1Pt1,-1.4264
Au1La1N2-,-3.1258
Ta2Nb1N1,-4.2738
W3O2,-4.5658
Cd3S1N1-,-1.1142
Ag3O3-,-2.2767
Ir1Sc1S1C1,-3.9833
Pt1Cd2C1,-1.8894
Rh1Nb1N1C1,-4.1973
Ir1Ta1Hf2O3C1+,-5.9997
Hg3S1O1N1-,-1.5995
Rh1Tc1N2,-3.3655
Ti1Pd1,-1.6002
Ta1Sc1O1C1,-4.688
Cd1V1O1N1-,-3.0772
Au1Cu1O1C1,-3.7206
Tc1Mn1S1C1,-3.4277
Mn3N2+,-2.9021
Rh1Ru1Cu1S1O1N1,-3.4215
Hf1Zr2N1,-3.7432
Au1Re1La1O2-,-3.9254
Hg2Mo1O1-,-1.7361
Nb1Cu1O2-,-4.4501
Hf1Fe1N1,-3.0469
Re1Rh1Zr1O1-,-3.9094
Pt1Re1O2,-4.2615
Ta1Zn1N1C1+,-3.3847
Ir2Ti2S2O1+,-4.6493
Ir1Pd1Fe1O1C1-,-3.9778
Ir2V2N2C1+,-4.5974
Zn2Ta1,-0.496
Ag1Mo1Ti1Sc1N3C1-,-4.4659
Pd1Cr2O2,-3.2054
Hg1Ir1N1C1-,-3.4959
Mn1Sc2O1C2,-4.378
Zr1Hg2-,-0.4767
Y3S1O1-,-3.8035
Nb1Cd1-,-0.4279
La1Co1N2+,-3.5973
Pd1Nb1S2-,-3.5837
Au1Rh1N2+,-3.1306
La1Rh1S1-,-2.918
Os2Ru1Cu1O1N1C2,-4.5819
Nb1Ti1N1C1+,-4.5064
Cd1Ni1N1C1+,-3.3347
Ru1Ni2S1,-2.7294
Rh1Ru1C1+,-3.3969
Zn1V1Sc1S2O1-,-3.6215
Hf3Ag1S1N1,-3.9378
Pt1Rh1Ti1S1,-3.4848
Re1Ta1O1+,-3.9013
Ru1Tc1O1C1,-3.9878
Ta1Nb1O1N1+,-4.8417
Ta1Hf1Zr1O3+,-5.6927
Au1W1S1,-2.6232
Pt3N3-,-3.7855
Au1Co1C1+,-2.0666
Cu1Sc2S2,-3.4893
Tc1Co1Ti2N1C2,-4.7579
Pt2Ti1O1,-3.9735
Mn1Pt1-,-1.4628
Mo1Re1+,-2.168
Mo1Mn1N1+,-2.6778
Ir1Os1Re1Zr1N4-,-4.9184
Nb1Mn1N1+,-3.1286
Y1Ni1O1C1-,-3.8874
Nb2Ti2O1C2-,-5.0657
W1Rh1S2-,-3.6873
Os1V1O1N1-,-4.1772
Ru1Zr1Cr1Sc1S2N1,-4.191
W1Ti1S1C1-,-3.912
Os2Zr2O1C1,-5.3408
Ir1W1O2+,-4.4666
Os1Sc1N1C1,-4.4557
Ru1Y1S1,-3.1442
Ir1Ti1O1N1+,-3.7277
Re1Ta1Pd1Cu1C2+,-4.2777
Fe1V2C2,-3.8884
Ir2Hf1S1,-3.878
Zn2Mn1O2,-2.3899
Pt1Zn1C1-,-2.2259
Hf1V1S1N1,-3.9364
Pd1Tc1C2-,-3.9398
Cd1Fe1S1O1-,-2.4583
Mo1Fe3S1N1,-3.3392
Fe3S1N1C1,-3.7177
Cu1Ni1O1-,-2.2002
Pt1Ni1Cr1S3,-3.3136
Cd1Ni1O1+,-1.8566
La1Co1Sc2O2C1,-4.7202
Ni2Zr1+,-2.6718
Ni1Cr3O1C1+,-3.3002
Mo3S1N1-,-3.5185
Rh2Tc1N1,-3.004
Pd2Au1-,-1.278
Re1La1Y1Mn1O4,-4.9079
Hg1Hf1Mo1S1O1C1-,-3.8423
Fe1Cr1C1-,-2.2898
Au1Fe1S2+,-2.5492
Ru1Mn1O1C1,-3.8316
Cu3S1O1,-2.5809
W1Rh1N1+,-3.2541
Nb1Zr1O1-,-3.8589
W1Mo1S2,-3.4416
W1Hf2N2C1+,-5.2362
Au1Mo1Ni1Co1N2+,-3.504
La2Zn2O2+,-3.5375
La1Cu1Mn1O1N1+,-3.5064
Tc2Mo2N1+,-3.655
Ag1Rh1S1+,-2.0327
Nb1Zn1N1-,-2.5824
Tc1Cu1N1+,-2.5678
Ir1Fe1N1C1,-3.9488
Mn1Y2-,-1.9663
Cd2Cr2O1,-1.2437
Au1Pd1S1N1+,-2.3738
Nb1Zn1C1,-2.1963
Mo1Zn1Mn1Ti1S1O1C2-,-4.0428
Hg1Nb1N2,-2.8232
Au2Y1Ni1N1+,-2.8499
La1Y1O1C1,-4.1827
Ru2Cr1O1,-2.8031
Cd3Cr1S1O2+,-2.3075
Co2Y1-,-2.6748
Au1Pt2Zr1S1O1C1+,-4.3731
Ti1Tc1,-2.3718
Hg1Zr1V1S2C1-,-3.679
Pt1Re1Sc1S2C1,-4.2903
Hf2V1S2,-3.9209
Os2Tc1N1,-3.6109
Mn1Mo1+,-0.685
Hf1Pd1S2,-3.5347
Zn1Mo1W1-,-1.7009
Ni1Mo2,-1.9615
Hf1Cd1N1,-2.1781
Hg1Zn2N2,-1.9838
Ni1Mn1S1C1+,-3.2417
W2Pd2S1O2,-4.3005
Ta2La1Nb1O4+,-5.737
Zr1Cr2C1,-2.6369
Ir1Y1O2,-4.0486
Hg2Pd1S3+,-1.9865
Re2Zr1O2,-4.5682
Nb2Sc2N1+,-3.825
Ir1V1O1N1+,-3.5491
Re1Rh1N2-,-3.6853
Au1Fe1Ti2O3C1-,-4.7264
Zn2Mn1S2,-2.1188
Mn3Cr1S2,-2.6383
Re1Co1Ti1N2-,-4.1644
Ag2Mo1V1C3,-3.7969
La1Hf2,-2.0209
La1Mn1O1N1-,-3.6649
La1Co1O1N1+,-3.8764
Pt1Rh1Co1S2C1,-3.8044
Hf1Y1Ni1Fe1N2C1+,-4.5456
Ru2Mn1O2,-3.3853
Ag1O1-,-1.2541
Zn1Ti1S1C1-,-2.6262
Cr1Os2+,-2.5879
Nb2V2O2C1+,-4.99
Zn1Au1+,-1.4471
Mo1Cr1S1O1-,-3.1998
Ir1Mn1S1N1+,-3.027
Hg1Ta1Zr1Fe1S1O1N1-,-4.1192
Tc1Fe1N2,-3.2654
Zn1Sc2O1+,-2.9381
Ru1Y1N1-,-3.2611
Pt1Ni3O2C1-,-4.1178
Pt2V1S1,-3.2281
Pt1Cd1C2+,-3.3739
W1Ni2S1,-2.8508
Rh1V1S1C1+,-3.4801
W1Fe1O1C1-,-4.0147
Zn3Fe1S1-,-1.2767
Ir1Zn1Cu1Cr1S1O1C1+,-3.6171
Hg1Cr1S1C1+,-2.5637
Hf1V1Ti1N2C1-,-4.7077
Pd1Cu1S1O1,-2.4733
Zn3S2N1-,-2.1091
Co1Ti1O1N1,-3.9265
Fe4O1-,-2.648
Ni2V2C2,-3.9401
Ta1Fe1O1C1+,-4.3228
Pt1Y1N2+,-4.0072
Au1Rh1O2,-2.7953
W2Co1N1,-3.4884
Pt1Ta1Zr2O3N1+,-5.7681
Au1Os2C1,-3.3404
Ti2O2+,-4.7045
Cd2Ta1+,-0.808
Re1Hf3S3-,-4.7383
Cu1Mn1Sc1S1O1N1-,-3.6283
Pt1Y1N1,-3.0365
Ru1Zn1Fe1C3,-3.8515
Os1Co1S1O1,-3.7626
Ir1Pd3S1,-2.5996
Ta1,0.0
Ru1Zn1O1,-1.9921
Tc4O1+,-3.7651
Hg1La1S1N1,-2.4293
Cr1Re1+,-1.0664
Zn2Fe1S1+,-1.8548
Pt1Rh1Ru1Zr1S3N1+,-4.115
Ta3Hf1O1C3+,-5.9543
Pt1Mn1S1C1+,-3.4065
Rh1Sc1S1N1+,-3.2529
Au1Zr1Zn1Fe1S1O1N2-,-3.8485
Ir1Cr1S1N1-,-3.0981
Au3C3+,-3.9784
Au1La1O2+,-3.1525
V2Hf1+,-2.3551
Cu3S1N1,-2.3927
Pt1W3C1+,-4.6687
Nb1Zr2C1,-3.9256
Nb1Sc2C1,-3.2832
Au1Sc1S1-,-2.5895
Zn1Fe1N2,-2.6808
Mn1V2S2,-3.3174
Hf1Y1N1C1+,-4.2611
Cd1Nb1N2+,-2.9568
Cr1Ta1+,-1.5749
W1La1S1-,-2.5698
Ti1Fe2,-1.912
Ir1Y1Ni1Co1S1N1C2,-4.7593
Hf1Mn1N1C1+,-3.8815
La1Ag1S1N1+,-2.7116
Ag1Sc1C1-,-2.0352
Hg1Au1S2-,-1.7445
Mn2Sc1C2,-3.2954
Pt1Ir1N2-,-3.7283
Fe3Ti1S2+,-3.455
Fe1Ti3S2C1,-4.3079
W1Ag1Cr2O1N1C1,-3.7739
W1La1Ag1O1C2-,-4.4323
Cu2Mo1+,-1.7538
Cr1V1S2+,-3.0435
Ag1Mo1Nb1Cu1N2C1+,-4.0473
Ag1Cr1N2,-2.9282
Pd2Hf1-,-2.7025
Tc1Cr1O1C1,-3.7715
Hg3S1N1+,-1.6235
Au1Pd1O1C1-,-3.8403
Fe1Cr1S1O1-,-3.0088
Os1Pd1Ru1S1C2,-4.1707
